user_id,class_session,gender,race_ethnicity,age,english_comfort,education,consent,major,newsletter,language,region,program_type,individual_exercise_id,individual_score,individual_completed_at,individual_ai_model,individual_duration,individual_word_1,individual_word_2,individual_word_3,individual_word_4,individual_word_5,individual_word_6,individual_word_7,individual_word_8,individual_word_9,individual_word_10,individual_uniqueness,augmented_pair_exercise_id,augmented_pair_score,augmented_pair_completed_at,augmented_pair_ai_model,augmented_pair_duration,augmented_pair_word_1,augmented_pair_word_2,augmented_pair_word_3,augmented_pair_word_4,augmented_pair_word_5,augmented_pair_word_6,augmented_pair_word_7,augmented_pair_word_8,augmented_pair_word_9,augmented_pair_word_10,augmented_pair_machine_word_1,augmented_pair_machine_word_2,augmented_pair_machine_word_3,augmented_pair_machine_word_4,augmented_pair_machine_word_5,augmented_pair_machine_word_6,augmented_pair_machine_word_7,augmented_pair_machine_word_8,augmented_pair_machine_word_9,augmented_pair_machine_word_10,augmented_pair_ai_score,augmented_pair_uniqueness,augmented_pair_machine_uniqueness
728,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,,0,ch,Asia,Academic Workshop,2539,80.99299621582031,2025-03-17 07:42:33.143117,,,衣服,太空,大厦,米饭,爱心,柳树,语文,汽车,流星,麻将,81.2126,2542,,,,,,,,,,,,,,,[],,,,,,,,,,,,
729,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,,0,ch,Asia,Academic Workshop,2545,75.46050262451172,2025-03-17 07:47:33.997574,,,福利,姐妹,白卷,小姐,黑暗,宝宝,笑话,情人,红包,粑粑,80.5026,2548,,,,,,,,,,,,,,,[],,,,,,,,,,,,
731,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,,0,en,Asia,Academic Workshop,2557,79.8760986328125,2025-03-17 07:42:13.468140,,,love,present,practice,chair,pen,clothe,bottle,Hair,company,television,81.0846,2560,,,,,,,,,,,,,,,[],,,,,,,,,,,,
732,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,,0,en,Asia,Academic Workshop,2563,80.831298828125,2025-03-17 07:42:25.141455,,,moon,toilet,lake,flake,Exit,core,frog,boy,earl,measles,81.5568,2566,,,,,,,,,,,,,,,[],,,,,,,,,,,,
733,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Prefer not to say,Prefer not to say,1,,0,en,Asia,Academic Workshop,2569,67.16120147705078,2025-03-17 07:42:31.702935,,,桌子,椅子,沙发,床,镜子,电脑,书包,书本,投影仪,锅,82.4899,2572,,,,,,,,,,,,,,,[],,,,,,,,,,,,
734,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Asia,Academic Workshop,2575,78.77410125732422,2025-03-17 07:43:42.801667,,,椅子,桌子,钢笔,纸巾,衣服,手串,手表,鞋子,工牌,眼镜,82.2375,2578,,,,,,,,,,,,,,,[],,,,,,,,,,,,
735,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Asia,Academic Workshop,2581,80.8302001953125,2025-03-17 07:45:34.027851,,,name,economic,flower,labour,photograph,teacher,festival,sea,sky,homework,83.1844,2584,,,,,,,,,,,,,,,[],,,,,,,,,,,,
736,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Prefer not to say,Prefer not to say,1,,0,ch,Asia,Academic Workshop,2587,86.16609954833984,2025-03-17 07:43:45.515533,,,运动,羽毛球,牛肉,冰淇淋,鞋子,汽车,饮料,桌子,老虎,飞机,84.043,2590,,,,,,,,,,,,,,,[],,,,,,,,,,,,
737,ALV Company Guest Lecture by Prof. Wang,Woman,Other,35-44,Uncomfortable with English,Other,1,,0,ch,Asia,Academic Workshop,2593,77.0354995727539,2025-03-17 07:43:14.427270,,,大叔,小孩,蛋糕,鸡蛋,学生,作文,手表,天空,雪糕,花朵,80.788,2596,,,,,,,,,,,,,,,[],,,,,,,,,,,,
739,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,,0,en,Asia,Academic Workshop,2605,77.35919952392578,2025-03-17 07:45:43.744818,,,Lover,Health,family,river,ice,color,money,steel,Economy,theory,79.3857,2608,,,,,,,,,,,,,,,[],,,,,,,,,,,,
742,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Uncomfortable with English,Prefer not to say,1,,0,ch,Asia,Academic Workshop,2623,86.73470306396484,2025-03-17 07:44:02.690580,,,包子,椅子,手机,伟人,博物馆,土地,人工智能,果汁,会议,回忆,84.1979,2626,,,,,,,,,,,,,,,[],,,,,,,,,,,,
744,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,,0,ch,Asia,Academic Workshop,2635,83.19599914550781,2025-03-17 07:47:07.461023,,,王牌,练习,时间,作用,天空,手链,无语,南方,姐姐,思考,82.6351,2638,,,,,,,,,,,,,,,[],,,,,,,,,,,,
745,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Uncomfortable with English,Prefer not to say,1,,0,ch,Asia,Academic Workshop,2641,89.19249725341797,2025-03-17 07:47:27.688318,,,袋鼠,火车,桌子,轮胎,雪山,头发,心脏,云朵,加速器,公交车,83.8034,2644,,,,,,,,,,,,,,,[],,,,,,,,,,,,
746,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,,0,en,Asia,Academic Workshop,2647,74.75800323486328,2025-03-17 07:49:50.341289,,,chief,cake,chicken,Woods,sheep,man,world,eyes,trees,moon,79.3369,2650,,,,,,,,,,,,,,,[],,,,,,,,,,,,
764,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Not a native English speaker but fluent in English,Doctor's degree,1,,0,en,North America,Executive Class,2767,85.18299865722656,2025-03-19 05:05:14.574014,,,test,word,tan,tangent,candid,ion,black,woman,happiness,reality,84.6955,2770,82.46990203857422,2025-03-19 05:07:43.133366,deepseek-r1,,happiness,list,water,ion,wheel,shadow,ink,law,language,mechanism,[thought,star,water,emotion,wheel,shadow,ink,law,leaf,machine],80.4913,82.9198,77.9152
766,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Not a native English speaker but fluent in English,Doctor's degree,1,,0,en,North America,Executive Class,2779,84.3761978149414,2025-03-19 05:35:03.501923,,,randomness,delegation,creation,tangent,tail,idiom,wonder,pioneer,numbness,violet,85.3542,2782,90.2029037475586,2025-03-19 05:38:00.799390,gpt-4.0-turbo,,recklessness,shortness,sandal,justice,zephyr,violin,rainbow,galaxy,recreation,lantern,[tree,ocean,sandal,justice,zephyr,violin,rainbow,galaxy,pyramid,festival],83.9376,87.7182,77.4166
767,Kellogg by Prof. Brian,Woman,Black,Under 18,Prefer not to say,Bachelor's degree,1,,0,ch,North America,Executive Class,2785,82.1176986694336,2025-03-19 05:40:34.298818,,,牛肉,神色,米饭,毅力,成长,钟,心理,学习,骄傲,要塞,83.8552,2788,72.36969757080078,2025-03-19 05:42:36.728892,gpt-3.5-turbo,,狗,桌子,爱,汽车,书,幸福,树,海洋,音乐,沙滩,[狗,桌子,爱,汽车,书,幸福,树,海洋,音乐,沙滩],72.3697,73.7444,66.8391
768,UCL Master Programme By Prof. Wang,Woman,Other,18-24,A native English speaker,Bachelor's degree,1,,0,en,Europe,Masters Class,2791,78.4136962890625,2025-03-19 17:36:33.704880,,,bed,cat,golf,boot,ocean,tree,tablet,medicine,child,planet,80.123,2794,84.14019775390625,2025-03-19 18:02:40.139063,gpt-4.0-turbo,,tablet,truth,umbrella,galaxy,violin,emotion,pyramid,ocean,principle,candle,[mountain,truth,umbrella,galaxy,violin,emotion,pyramid,ocean,principle,candle],81.5689,81.5506,77.6546
769,UCL Master Programme By Prof. Wang,Woman,White,25-34,A native English speaker,Master's degree,1,,0,en,Europe,Masters Class,2797,85.97000122070312,2025-03-19 17:37:15.313614,,,death,kittens,guitars,marmalade,eels,envy,fireplace,shoes,fear,relativity,85.7806,2800,89.36389923095703,2025-03-19 18:03:40.897755,gpt-4.0-turbo,,uncertainty,justice,tools,primate,storage,violin,fedora,isolation,mirror,freedom,[tree,justice,spoon,fire,cloud,violin,elephant,sand,mirror,freedom],80.794,86.9239,75.0898
770,UCL Master Programme By Prof. Wang,Man,White,45-54,A native English speaker,Master's degree,1,,0,en,Europe,Masters Class,2803,80.81279754638672,2025-03-19 17:36:51.659095,,,fish,pace,blue,cell,memory,fountain,tire,monocle,harmony,moron,80.6114,2806,86.92469787597656,2025-03-19 18:03:54.402521,gpt-4.0-turbo,,priest,whisper,axle,teapot,glacier,shadow,clarinet,membrane,diode,opposite,[mountain,whisper,axle,teapot,glacier,shadow,triangle,keyboard,lantern,freedom],84.2712,85.087,79.5926
771,UCL Master Programme By Prof. Wang,Man,White,45-54,A native English speaker,Bachelor's degree,1,,0,en,Europe,Masters Class,2809,84.2656021118164,2025-03-19 17:38:36.754670,,,shirt,grasshopper,rocket,basket,war,bananas,philosophy,casino,foot,rabbit,82.6139,2812,78.37409973144531,2025-03-19 18:03:44.498868,deepseek-r1,,mountain,chair,freedom,chicken,river,mirror,midnight,birch,window,quartz,[mountain,chair,freedom,bird,river,mirror,time,tree,window,stone],73.658,75.1778,67.2291
772,UCL Master Programme By Prof. Wang,Man,Middle Eastern,35-44,Not a native English speaker but fluent in English,Doctor's degree,1,,0,en,Europe,Masters Class,2815,84.42659759521484,2025-03-19 17:37:29.057668,,,turbine,card,grass,cinema,water,burger,shirt,rocket,love,liver,82.2949,2818,87.85079956054688,2025-03-19 18:03:43.173210,gpt-4.0-turbo,,acetaminophen,freedom,volcano,violin,magnet,kidney,ocean,justice,platypus,mirror,[tree,freedom,volcano,violin,magnet,cookie,ocean,justice,elephant,mirror],83.3308,84.8538,76.7736
773,UCL Master Programme By Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2821,83.7322998046875,2025-03-19 17:37:51.758502,,,happy,football,war,map,quantum,beef,pressure,karate,anime,power,82.5594,2824,84.55439758300781,2025-03-19 18:03:13.396356,gpt-4.0-turbo,,space,friendship,chair,virus,diamond,alcohol,paradox,guitar,data,dictatorship,[tree,friendship,chair,virus,diamond,ocean,paradox,guitar,perfume,democracy],84.7736,83.4064,76.9485
774,UCL Master Programme By Prof. Wang,Woman,Latino / Hispanic,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2827,81.15679931640625,2025-03-19 17:38:05.327009,,,seashell,hammer,soil,swing,cloud,leaves,painting,lime,noodles,folder,81.7503,2830,81.28839874267578,2025-03-19 18:01:35.198361,gpt-4.0-turbo,,quilt,dinosaur,desert,marathon,mansion,beetle,luggage,confinement,wastewater,seashell,[quilt,dinosaur,desert,viola,mansion,beetle,luggage,confinement,wastewater,covenant],86.9874,82.9695,81.6243
775,UCL Master Programme By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2833,73.63690185546875,2025-03-19 17:39:09.486334,,,oven,jacket,rocket,cold,pencil,wind,suitcase,football,ocean,sunset,80.873,2836,78.3196029663086,2025-03-19 18:03:55.648715,gpt-4o,,dream,rain,song,crane,car,rocket,oven,traffic,moon,love,[apple,mountain,song,book,car,dream,table,ocean,cat,love],73.669,80.3611,67.7696
776,UCL Master Programme By Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Bachelor's degree,1,,0,en,Europe,Masters Class,2839,82.11900329589844,2025-03-19 17:41:49.549454,,,ball,aircraft,Friction,Binoculars,stethoscope,needle,watch,microphone,Cupboard,Comb,85.0861,2842,84.18470001220703,2025-03-19 18:03:43.541169,gpt-3.5-turbo,,stethoscope,chair,love,motion,Claustrophobic,Cap,freedom,screw,happiness,Friction,[apple,chair,love,bicycle,book,sun,freedom,hammer,happiness,tree],76.8854,79.2039,63.4746
777,UCL Master Programme By Prof. Wang,Man,White,35-44,A native English speaker,Doctor's degree,1,,0,en,Europe,Masters Class,2845,88.5479965209961,2025-03-19 17:38:02.767949,,,porcupine,tomahawk,thoughtlessness,chartreuse,fission,renaissance,maple,amber,floating,dryness,91.6959,2848,,,,,,,,,,,,,,,[],,,,,,,,,,,,
779,UCL Master Programme By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2857,82.28089904785156,2025-03-19 17:36:42.171762,,,universe,ant,coffee,father,theatre,green,temperature,celebrity,tight,tear,80.5042,2860,82.68840026855469,2025-03-19 18:03:54.748467,gpt-3.5-turbo,,dog,thermometer,skyline,mountain,banana,computer,gutter,birthmark,tile,symphony,[dog,chair,love,mountain,banana,computer,happiness,book,tree,music],76.7945,81.0837,66.6366
780,UCL Master Programme By Prof. Wang,Man,Asian,18-24,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2863,78.42549896240234,2025-03-19 17:41:33.112477,,,car,chicken,rent,gun,Track,roll,agile,net,sand,well,81.9886,2866,82.86009979248047,2025-03-19 18:04:17.126582,claude-3.5-sonnet,,kettle,dirt,pencil,freedom,elephant,guitar,volcano,umbrella,letter,microscope,[tree,ocean,pencil,freedom,elephant,guitar,volcano,umbrella,happiness,microscope],80.9518,81.1948,74.2803
781,UCL Master Programme By Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2869,77.16580200195312,2025-03-19 17:38:02.757176,,,lava,ocean,car,grass,shoes,wind,artist,chocolate,spice,mailbox,80.0962,2872,90.86579895019531,2025-03-19 18:03:42.705930,claude-3.5-sonnet,,aluminium,zygote,impertinent,freedom,volcano,allure,moonlight,umbrella,laughter,illicit,[elephant,ocean,pencil,freedom,volcano,sandwich,moonlight,umbrella,laughter,whisper],81.116,86.2009,76.1748
782,UCL Master Programme By Prof. Wang,Man,White,45-54,A native English speaker,Doctor's degree,1,,0,en,Europe,Masters Class,2875,91.54109954833984,2025-03-19 17:36:34.038414,,,apothecary,tutelage,sugar,diaphragm,spaghetti,justice,toenail,river,nitrogen,depression,88.5098,2878,,,,,,,,,,,,,,,[],,,,,,,,,,,,
783,UCL Master Programme By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,,0,en,Europe,Masters Class,2881,75.45110321044922,2025-03-19 17:37:32.969758,,,ball,flower,road,pizza,oyster,brush,nose,ointment,cold,laser,79.9366,2884,85.81169891357422,2025-03-19 18:04:22.990799,gpt-3.5-turbo,,formula,jackfruit,curry,expensive,zombie,gas,trust,climber,liberated,happiness,[car,apple,chair,love,book,sun,dog,tree,money,happiness],72.8845,85.6691,74.4923
784,UCL Master Programme By Prof. Wang,Man,Asian,25-34,Moderately comfortable with English,Master's degree,1,,0,en,Europe,Masters Class,2887,83.3551025390625,2025-03-19 17:37:35.632605,,,mountains,friends,relativity,startup,motorcycle,job,home,weather,fun,learn,82.9878,2890,88.02940368652344,2025-03-19 18:03:55.231084,gpt-3.5-turbo,,trampoline,space,cherish,hardcover,forest,aura,constellation,crown,happiness,knowledge,[chair,cloud,love,book,tree,music,star,table,happiness,pencil],75.3132,81.2739,70.2017
788,Kellogg by Prof. Brian Uzzi,Other,Middle Eastern,25-34,Moderately comfortable with English,Bachelor's degree,1,,0,ch,North America,Executive Class,2911,56.06840133666992,2025-03-20 02:58:13.840973,,,吃饭,喝水,牛肉,狗,猫,鸡,马,种子,电脑,轮次,78.2833,2914,73.40889739990234,2025-03-20 03:00:39.464439,claude-3.5-sonnet,,花,沙漠,骨骼,天空,颜色,简洁,阴影,本质,沉默,浩瀚,[花,沙漠,骨骼,天空,颜色,简洁,阴影,本质,沉默,浩瀚],73.4089,79.7617,77.0177
789,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Prefer not to say,Master's degree,1,,0,en,North America,Executive Class,2917,84.76499938964844,2025-03-20 03:33:35.264224,,,熊猫,飞船,面包,疫苗,美元,蜂巢,微波炉,空气,青椒,可乐,84.3441,2920,,,,,,,,,,,,,,,[],,,,,,,,,,,,
792,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,,0,en,North America,Executive Class,2935,77.15750122070312,2025-03-20 03:36:55.957516,,,苹果,乐器,月球,哭泣,神话,大海,旅游,网球,计算机,社会,79.4896,2938,,,,,,,,,,,,,,,[],,,,,,,,,,,,
795,Kellogg by Prof. Brian Uzzi,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,,0,en,North America,Executive Class,2953,86.606201171875,2025-03-20 03:40:43.203049,,,卫星,奶瓶,口红,猫咪,直播,大海,外星人,哲学,电脑,汽车,84.3915,2956,,,,,,,,,,,,,,,[],,,,,,,,,,,,
796,Kellogg by Prof. Brian Uzzi,Man,Asian,25-34,Uncomfortable with English,Bachelor's degree,1,,0,en,North America,Executive Class,2959,88.42780303955078,2025-03-20 03:38:07.639752,,,眼球,鞋垫,太阳系,书签,邮票,股票,油炸,感冒,古印度,天然气,86.9686,2962,,,,,,,,,,,,,,,[],,,,,,,,,,,,
798,Kellogg by Prof. Brian Uzzi,Man,Asian,45-54,Uncomfortable with English,Master's degree,1,,0,en,North America,Executive Class,2971,73.6792984008789,2025-03-20 03:39:36.854241,,,天空,人,汽车,大树,狗,饮料,大楼,合同,计算机,纸杯,77.8309,2974,,,,,,,,,,,,,,,[],,,,,,,,,,,,
799,Kellogg by Prof. Brian Uzzi,Man,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,,0,en,North America,Executive Class,2977,87.03820037841797,2025-03-20 03:39:56.201284,,,苹果,白板,年级,火箭,吐司,西红柿,碰碰车,天空,龙,小鸟,86.2115,2980,,,,,,,,,,,,,,,[],,,,,,,,,,,,
801,Kellogg by Prof. Brian Uzzi,Man,Asian,25-34,Uncomfortable with English,Bachelor's degree,1,,0,ch,North America,Executive Class,2989,83.01229858398438,2025-03-20 03:36:56.148670,,,数学,干涉,男孩,木头,金融,足球,苦瓜,空气,鲨鱼,手机,82.1839,2992,,,,,,,,,,,,,,,[],,,,,,,,,,,,
802,Kellogg by Prof. Brian Uzzi,Woman,Asian,35-44,Uncomfortable with English,Master's degree,1,,0,en,North America,Executive Class,2995,87.55599975585938,2025-03-20 03:40:13.683357,,,制服,晚霞,灵魂,娃娃鱼,音律,核弹,龙井茶,仙女,书籍,香水,86.1092,2998,,,,,,,,,,,,,,,[],,,,,,,,,,,,
808,Kellogg by Prof. Brian Uzzi,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,,0,en,North America,Executive Class,3031,89.76399993896484,2025-03-20 03:39:20.808438,,,花瓶,阳光,书柜,书包,音乐,瑜伽,课件,心理,电话,方案,87.8785,3034,,,,,,,,,,,,,,,[],,,,,,,,,,,,
811,Kellogg by Prof. Brian Uzzi,Man,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,,0,en,North America,Executive Class,3049,87.80509948730469,2025-03-20 03:40:42.495035,,,外婆,鹅肝,游乐场,尼古丁,降落伞,金子,豆沙,菜籽油,西柚,火车头,84.386,3052,,,,,,,,,,,,,,,[],,,,,,,,,,,,
812,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Prefer not to say,Other,1,,0,en,North America,Executive Class,3055,79.09729766845703,2025-03-20 03:33:32.829191,,,面包,树木,猴子,热狗,木门,桌子,天空,海洋,星球,宇宙,80.6102,3058,,,,,,,,,,,,,,,[],,,,,,,,,,,,
813,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,,0,ch,North America,Executive Class,3061,81.56999969482422,2025-03-20 03:49:04.624075,,,钢铁,猪,爱人,门,羽毛球,太空,绿萝,硕士,豆腐,羽绒服,81.5075,3064,,,,,,,,,,,,,,,[],,,,,,,,,,,,
815,Kellogg by Prof. Brian Uzzi,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,,0,en,North America,Executive Class,3073,74.5344009399414,2025-03-20 03:35:52.003790,,,美女,跑鞋,眼镜,鸭脖,艺术,太阳,玉石,肌肉,哲学,佛,80.7793,3076,,,,,,,,,,,,,,,[],,,,,,,,,,,,
816,Kellogg by Prof. Brian Uzzi,Woman,Asian,25-34,Not a native English speaker but fluent in English,Bachelor's degree,1,,0,en,North America,Executive Class,3079,84.68499755859375,2025-03-20 03:40:14.017976,,,水杯,闹钟,卡车,索道,柜子,花洒,葫芦,帽子,开会,老公,85.6818,3082,,,,,,,,,,,,,,,[],,,,,,,,,,,,
819,Kellogg by Prof. Brian Uzzi,Man,Asian,45-54,Uncomfortable with English,Bachelor's degree,1,,0,ch,North America,Executive Class,3097,84.96269989013672,2025-03-20 03:39:56.558520,,,手机,电脑,汽车,火车,羽毛球,蓝球,网球,火锅,粤菜,湘菜,84.6556,3100,,,,,,,,,,,,,,,[],,,,,,,,,,,,
822,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,,0,ch,North America,Executive Class,3115,85.4303970336914,2025-03-20 03:39:56.088941,,,苹果,工厂,船舶,茶叶,雪山,钢笔,电脑,铁矿,基金,住宅,84.4918,3118,,,,,,,,,,,,,,,[],,,,,,,,,,,,
827,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Moderately comfortable with English,Doctor's degree,1,,0,ch,North America,Executive Class,3145,86.25050354003906,2025-03-20 03:33:43.404731,,,胡辣汤,螺丝刀,发电机,示波器,金钱豹,运动鞋,电动车,铁塔,手机,牛仔裤,86.6337,3148,,,,,,,,,,,,,,,[],,,,,,,,,,,,
830,Kellogg by Prof. Brian Uzzi,Woman,Asian,45-54,Not a native English speaker but fluent in English,Master's degree,1,,0,ch,North America,Executive Class,3163,82.4802017211914,2025-03-20 03:39:40.635233,,,苹果,气球,爱人,美女,汽车,鸡腿,铅笔,大楼,智能,火车,80.6209,3166,,,,,,,,,,,,,,,[],,,,,,,,,,,,
831,Kellogg by Prof. Brian Uzzi,Woman,Asian,25-34,Not a native English speaker but fluent in English,Bachelor's degree,1,,0,en,North America,Executive Class,3169,84.08209991455078,2025-03-20 03:40:49.265478,,,烟花,垃圾桶,柑橘,钻石,摇粒绒,高跟鞋,猫咪,幻觉,企业邮箱,表面张力,84.1037,3172,,,,,,,,,,,,,,,[],,,,,,,,,,,,
838,Kellogg by Prof. Brian Uzzi,Man,Asian,45-54,Moderately comfortable with English,Master's degree,1,,0,ch,North America,Executive Class,3211,87.89610290527344,2025-03-20 03:33:40.341635,,,西瓜,电视,足球,军舰,菊花,面条,火柴,钢笔,眼镜,帽子,86.0274,3216,,,,,,,,,,,,,,,[],,,,,,,,,,,,
839,Kellogg by Prof. Brian Uzzi,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,,0,ch,North America,Executive Class,3213,89.2394027709961,2025-03-20 03:39:39.513004,,,牛奶,宇宙飞船,奖杯,服务器,契约,体检,表演,仲裁,摄像机,机制,88.8714,3218,,,,,,,,,,,,,,,[],,,,,,,,,,,,
842,Kellogg by Prof. Brian Uzzi,Man,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,,0,ch,North America,Executive Class,3235,86.85659790039062,2025-03-20 03:39:56.255221,,,沙发,电视,冰激淋,课本,摩托车,感冒药,跑步机,棉衣,手电筒,电钻,84.4847,3238,,,,,,,,,,,,,,,[],,,,,,,,,,,,
846,Kellogg by Prof. Brian Uzzi,Man,Asian,55-64,Moderately comfortable with English,Master's degree,1,,0,ch,North America,Executive Class,3259,88.097900390625,2025-03-20 03:36:09.657806,,,舞蹈,晚餐,手套,水笔,大学,跑车,电影,飞机,香水,跑步,85.5665,3262,,,,,,,,,,,,,,,[],,,,,,,,,,,,
