student_id,dat_1_en,dat_2_en,dat_3_en,dat_4_en,dat_5_en,dat_6_en,dat_7_en,dat_8_en,dat_9_en,dat_10_en,sex_en,ethnicity_en,province_en,major_en,college_en,admission_batch_en,candidate_type_en,foreign_language_en
250150750,cup,bracelet,desk,textbook,book,curtain,quilt,pillow,clothes,necklace,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150751,fingernail,mascara,jeans,sneakers,grape,hairpin,towel,mirror,roommate,paper,female,Han,Chongqing,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150753,sky,shade,pupil,cave,raindrop,classroom,shoes,cloud,rope,photo,female,Han,Hebei,Clinical Medicine,Clinical College,Second-batch Undergraduate,Unified Exam,English
250150754,pool,hat,sneakers,pillow,car,shovel,faucet,glasses,tire,tea,male,Han,Hainan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150755,flag,gun,mudhole,dart,greatcoat,shoes,grenade,rocket,helicopter,tank,female,Han,Hainan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150756,sofa,kite,books,umbrella,running,eat,wallet,chopsticks,key,stamp,female,Han,Hainan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150802,pool,deadwood,rabbit,flower,hotpot,cloud,train,house,wire,river,female,Tujia,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150809,strawberry,master,moon,sun,earth,gondola,court,hospital,playground,carpark,female,Miao,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150810,dream,blackboard,cabbage,drink,nature,game,cellphone,syringe,bottle,chalk,male,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150811,platform,clothes,brand,restaurant,star,questionmark,employee,nightstand,book,kitchen,female,Buyi,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150812,book,studious,happy,optimistic,fun,excited,running,stroll,love,life,female,Hui,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150815,sun,hamster,sister,flowerbed,puppy,malatang,hotpot,package,talent,,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150817,pineapple,watermelon,water,air,strawberry,snack,clothes,whale,dolphin,shark,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150823,kitten,dog,flower,bee,forest,shovel,bookshelf,bracelet,bed,trashcan,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150824,noodles,cruller,face,sun,rainwater,hair,eye,nose,finger,eyebrow,female,Tujia,Hunan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Regular HS Unified Exam,English
250150826,plateau,ocean,watermelon,moon,pen,airplane,racecar,skateboard,desert,gobi,female,Dong,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150828,brilliance,safe,shortcoming,excellent,good,advantage,courage,naive,tender,happiness,female,Tujia,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150829,leaf,curtain,space,tractor,floor,sun,mooncake,streamer,jade,lime,female,Bai,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150830,grape,puppy,glass,cola,school,flag,bracelet,textbook,river,clothing,female,Buyi,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150832,bottle,hat,book,table,chair,pen,bag,clock,plate,cup,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150833,cleaver,elder,familiarity,leaf,sofa,television,cellphone,shell,girl,dormitory,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150834,root,crown,trunk,leaf,flower,fruit,peachpit,kettle,stove,room,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150835,painting,flower,doctor,lunchbox,oilcan,car,curtain,mailbox,elephant,heart,male,Han,Hubei,Clinical Medicine,Clinical College,Second-batch Undergraduate,Regular Gaokao,English
250150836,animal,product,kitten,bmw,runway,tree,sky,lamp,stovetop,kitchenware,female,Miao,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150839,nailpolish,handle,jelly,cup,kitten,pendant,manicure,stud,book,mouse,female,Han,Shandong,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150840,interest,playground,excellent,housing,rice,international,wedding,companion,friendship,fate,female,Chuanqing,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150841,friend,family,clothes,seat,mountain,sky,food,height,understanding,way,female,Han,Shandong,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150842,eye,orb,snowflake,pear,plants,pomelo,kitten,notebook,universe,snowleopard,female,Han,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150843,brandname,turtle,durian,syringe,ufo,volleyball,microphone,willow,kite,waterpolo,female,Han,Guangxi,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150844,wristwatch,cellphone,greenwater,mountain,flower,trees,skyscraper,palace,book,computer,female,Tujia,Guizhou,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150849,socks,mall,gender,apartment,red,courier,yam,train,coat,taxi,female,Han,Henan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150850,cellphone,stage,banana,playground,flag,moon,job,bedroom,toilet,table,female,Han,Chongqing,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250150854,guitar,bass,synthesizer,beatbox,keyboard,soundcard,effector,grammy,rock,braces,male,Han,Hainan,Clinical Medicine,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550101,paper,water,clothes,car,computer,chopsticks,airplane,wind,tree,house,male,Yao,Guangxi,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550102,universe,future,pastlife,freedom,quiet,forest,river,snowmountain,peak,distance,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550103,sky,cloud,earth,grass,rubberband,schoolbag,cup,shoes,clothes,pants,female,Dong,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550104,dumbbell,airplane,chopsticks,banana,runway,anime,highway,aerospace,composition,cup,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,Russian
250550105,name,network,river,concept,sky,brook,study,platform,software,hardware,female,Miao,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550106,bed,satellite,puppy,nailpolish,daylily,program,loveletter,cup,software,nationality,female,Miao,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550110,cloud,airplane,strawberry,rice,dusk,language,travel,kinship,makeup,hair,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550112,toothbrush,moon,car,space,notebook,satellite,house,glasses,dungeon,trunk,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550114,shovel,tractor,paint,painting,afterglow,moonlight,plant,airconditioner,train,warehouse,female,Chuanqing,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550116,spaceship,starscape,fan,human-machine,sky,toilet,society,saltfish,jade,garbage,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550119,mango,watermelon,sneakers,display,clothes,headphones,game,gpu,song,basketball,male,Buyi,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550120,life,emotion,stage,microphone,miracle,book,internet,country,family,values,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550121,banana,spider,cat,concrete,clothes,satellite,cola,fiber,firearms,cotton,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550122,milk,cow,farm,apple,airplane,universe,planet,blackhole,tree,breeze,female,Tujia,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550123,pen,sofa,cup,umbrella,bicycle,cellphone,toothbrush,eraser,scissors,shoes,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550124,mooncake,smile,cookie,train,school,follicle,massager,earring,trashcan,kite,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550125,ocean,cave,ghost,oven,coral,power,red,ecommerce,smile,materials,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550126,victory,forest,soymilk,elementary,earth,university,sun,flower,playground,leaf,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550127,heaven,meeting,entertainment,smile,import,sunwukong,sky,bus,cloud,dragon,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550128,cup,key,lamp,refrigerator,chopsticks,fan,airconditioner,stereo,schoolbag,alarm,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550130,firearms,clothes,mars,money,car,paper,banana,chick,tire,pipe,male,Dong,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550131,fare,phone,starscape,hole,world,expression,nerve,paradise,benchmark,bill,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550132,language,prison,dust,blueberry,heart,rebar,bus,planet,redflag,guohua,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550134,syrup,cement,trees,meteorite,mountains,car,basketball,nitrogen,firearm,wire,male,Zhuang,Guangxi,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550135,interpersonal,fruit,garden,air,lamp,ai,hydroponics,study,sunset,sunrise,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550136,banana,puppy,barbell,navigation,cannon,white,forest,salt,wire,taichi,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550137,train,bread,airplane,train,highlight,time,earth,opportunity,skyscraper,lighthouse,female,Chuanqing,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550139,banana,car,sofa,cup,runway,computer,cellphone,bracelet,soymilk,breakfast,female,Dong,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550140,pen,equator,latitude,candlelight,athletics,rice,tungsten,charcoal,inkpad,baseplate,male,Han,Shandong,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550141,noodles,airplane,mathematics,notebook,curtain,shoes,clothes,ring,toothpaste,ceiling,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550142,soybean,hair,yogurt,rollercoaster,highway,cow,ant,cloud,barbecue,airplane,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550143,sky,broadcast,renminbi,perspective,hair,house,strength,typhoon,sneakers,match,female,Tujia,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550144,oreo,tissue,fish,road,cement,tree,brain,carriage,ocean,breadfruit,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550146,motorcycle,egg,rod,sewingmachine,classroom,shirt,camcorder,salamander,paint,blackhole,male,Han,Guangxi,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550149,toothpaste,spaceship,basketball,bicycle,flour,mascara,rocket,shoehorn,cup,court,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550150,apple,space,hovel,kite,pencil,hat,pollen,efficiency,seat,seahorse,female,Zhuang,Guangxi,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550151,bread,volcano,airplane,machine,animal,humanity,logistics,fashion,world,universe,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550152,watermelon,earth,chili,lion,shoes,rocket,table,stage,english,abroad,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550153,sofa,watermelon,rocket,hair,glasses,onion,sympathize,wood,mushroom,villain,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550154,liner,alcohol,bomb,syringe,stone,neck,dolphin,watermelon,stereo,tiger,female,Han,Chongqing,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550155,railway,train,universe,starscape,basketball,cup,map,glasses,books,time,male,Han,Chongqing,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550156,drink,gasoline,basketball,crab,cow,cigarette,books,goat,honey,son,male,Han,Shandong,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550157,potato,waterfall,chili,crocodile,teeth,train,rocket,soymilk,airplane,tiger,female,Han,Shandong,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550158,hairspray,puppet,cane,coffin,perfume,photo,bird,shovel,apron,basket,female,Han,Chongqing,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550159,tire,snowmountain,leaf,virus,ship,castle,screw,capsule,diamond,cotton,male,Han,Sichuan,Anesthesiology,Clinical College,Second-batch Undergraduate,National Unified Exam,English
250550201,strawberry,yuba,train,cloud,smile,wallpaper,villa,hunk,submarine,cola,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550204,moonlight,camera,morality,law,education,institution,ocean,train,economy,universe,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550206,apple,coil,rocket,airplane,satellite,robot,broom,clothes,cellphone,book,female,Miao,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550212,dreamland,capsule,universe,island,forest,gravity,eraser,pet,planet,dust,male,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
250550213,tree,bird,house,car,cellphone,computer,movie,technology,book,airplane,female,Han,Guizhou,Anesthesiology,Clinical College,Second-batch Undergraduate,Autumn Unified Exam,English
