index,source,subset,collection_date,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_dat_score,word_dropped,cue_model_name,cue_1,cue_2,cue_3,cue_4,cue_5,cue_6,cue_7,cue_8,cue_9,cue_10,cue_dat_score,cue_dropped,augment_1,augment_2,augment_3,augment_4,augment_5,augment_6,augment_7,augment_8,augment_9,augment_10,augment_dat_score,augment_dropped,demo_age,demo_gender,demo_country,demo_region,demo_ethnicity,demo_education,demo_major,demo_english_comfort,demo_program_type,demo_multilingual,extra_json
pnas_R_7WcdEykREbt3scN,olson_pnas2021,study2,,fire,ice,live,dead,motion,stillness,light,dark,awake,asleep,72.90291,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3oSheued8YwPbFA,olson_pnas2021,study2,,book,canvas sail,banana,goldfish,triangle,ballpoint pen,peanut butter,candle,diploma,molecule,86.12929,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_swhOTLLxtYFTrR7,olson_pnas2021,study2,,tree,cloud,shoe,box,car,water,nail polish,hat,computer,scissors,74.482925,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_7WpvtLFsZJLwrqp,olson_pnas2021,study2,,House,Child,Planet,Rubber band,Bridge,Tree,Bee,Snake,Phone,Sky,71.585396,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_31EroQEzBQq3FjJ,olson_pnas2021,study2,,Potato,Earbud,Placenta,Peg,Coke,Mailbox,Kerfuffle,Ignition,Bear,Spoon,90.76256,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_2ypGR7dQMrdjviE,olson_pnas2021,study2,,Home,Colour,Rock,Space,Satellite,Book,Dog,Fire,Love,travel,77.11815,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_1LYHi8NevKSqMrU,olson_pnas2021,study2,,hat,umbrella,pen,desk,light,moon,car,shop,river,song,72.92174,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2ZKaiX8W4Qktl3z,olson_pnas2021,study2,,Armadillo,Serpent,Asteroid,Trapdoor,Pepper,Keys,Bark,Chamber,Toenail,Unicycle,85.361496,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_25F5lE3WwCNKIMb,olson_pnas2021,study2,,apple,tire,computer,monument,cloth,asteroid,child,tree,weapon,pet,85.42645,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_pPBj1akZOYX2G6B,olson_pnas2021,study2,,MaP,GLASS,paper,start,skeleton,boat,phone,star,roof,midget,78.25198,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3iIHsYPexow4F6Z,olson_pnas2021,study2,,church,bath,ground,fly,jellybean,newspaper,oxygen,star,moss,internet,87.485,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2wSsqLtUNxeWz8A,olson_pnas2021,study2,,car,basketball,leaf,fish,envelope,hamburger,kidney,mitten,kaleidescope,iron,81.614426,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_VI4VUtOPou5fAGd,olson_pnas2021,study2,,Car,House,Earth,Grass,Computer,Hair,Clouds,Mine,Bang,Programme,72.141174,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_3RlIfedWf5dbYWY,olson_pnas2021,study2,,banana,didgeridoo,bicycle,book,false teeth,wall clock,fingernail polish,ears,lake,person,84.23425,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_3s7EMcRiZCWvelE,olson_pnas2021,study2,,Lion,Toenail,Swimming cap,Coaster,Peanut,Nostril,Window,Star,Hydrogen,Sword,86.31322,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_2tFD9EoWaQsiMb4,olson_pnas2021,study2,,sock,chair,door,worm,geode,eyelash,lollipop,bicycle,texta,water,85.892815,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1ewKpGbDXSHAsSi,olson_pnas2021,study2,,jelly fish,umbrella,motor bike,cloud,vommit,gold,oven,radio,grass,hydrochloric acid,85.47344,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1BPh2IsodJNCYEQ,olson_pnas2021,study2,,Cat,Tyre,Sky,Shirt,Picture,Finger,Cake,Coral,Net,Sheet,74.10776,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,TRUE,
pnas_R_2ylV5kum8ZURhmV,olson_pnas2021,study2,,dust,swallow,computer,flame,blood,moon,frog,spill,crevice,fingerprint,74.65886,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_2s5OfPg8mqEVQhj,olson_pnas2021,study2,,dog,desk,lamp,ruler,fish,uranium,calculater,moon,rock,wave,81.20512,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Canada,,,,,,,TRUE,
pnas_R_Y699UtMlNBZpW1j,olson_pnas2021,study2,,Cat,Asteroid,needle,Spreadsheet,Alcohol,Lettuce,Fingernail,Proton,Rubber,Mulch,87.080605,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_1OQe55LH1p3HLXo,olson_pnas2021,study2,,Shoe,Brick,Car,Volcano,Moon,Ocean,Plane,Hammer,Pen,Glue,74.943306,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,United States of America,,,,,,,FALSE,
pnas_R_1QlniB3Csmc8Y4f,olson_pnas2021,study2,,apple,paperclip,toilet,ball,television,harvester,usb,lipstick,globe,hydrogen,87.33932,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_UQIFajBF24vPtS1,olson_pnas2021,study2,,cat,box,fan,nut,nest,oats,basket,calculator,fish,candle,72.97519,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,,,,,,,,FALSE,
pnas_R_3O7aoqODlTiDUH8,olson_pnas2021,study2,,rabbit,shoehorn,blancmange,fart,forest,tunnel,nailfile,tarmac,thermometer,rangehood,87.076065,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_1FagsCODsem1qIQ,olson_pnas2021,study2,,Fast,Slow,Up,Down,Across,Near,Far,Full,Empty,Still,62.251728,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3D7LSPWVi9riRm2,olson_pnas2021,study2,,zebra,string,fork,chair,spectrograph,ether,aether,soul,Uranus,mountain,89.913956,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Netherlands,,,,,,,TRUE,
pnas_R_2ruyPaSRt6CApSo,olson_pnas2021,study2,,frank,silly,friendly,apple,juice,known,house,security,trees,lake,74.720505,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_Rkak46fGmbFuttD,olson_pnas2021,study2,,Flower,TV,Fridge,Book,Dress,Toy,Car,Envelope,Hospital,Boat,76.94751,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3n8zxnGtSQAdrG9,olson_pnas2021,study2,,Run,Crawl,Yell,Whisper,Help,Hinder,Elephant,Mouse,House,Tent,75.004425,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2wzP71PVQ9sdmgW,olson_pnas2021,study2,,Beach,Star,Ribbon,Goat,Stick,Pot,Duvet,Rocket,Blowtorch,Virus,78.43499,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_1q1GVRivifJvbmu,olson_pnas2021,study2,,Orange,Country,Ant,Umbrella,Rock,Black hole,Hotel,Core,Pterodactyl,Magic,79.267975,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,United States of America,,,,,,,FALSE,
pnas_R_2dYKzdjKEnThZK2,olson_pnas2021,study2,,football,coriander,pillow,Dog,coriander,vase,asphalt,asteroid,tornado,picture,88.54103,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_1FqDmmQIrZQ7Jtf,olson_pnas2021,study2,,dog,snake,water,planet,atom,giant,devil,insect,train,rock,71.25403,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,United States of America,,,,,,,FALSE,
pnas_R_2fI2AeWPrbJ396j,olson_pnas2021,study2,,Person,Telegraph pole,Car,Garden,Food,Pet,Eyeglasses,Artwork,Pillow,Computor,76.381645,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_3Ed3IXpw5kHjmwW,olson_pnas2021,study2,,apple,bream,tree,tarmac,club,boat,satelite,cave,olive,toenail,82.35928,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_PG4KAJuJ8QLZXTr,olson_pnas2021,study2,,pen,keyboard,dog,book,knife,plate,car,bird,sky,image,75.16159,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_25Qn7DFoNrwQ41F,olson_pnas2021,study2,,Clavicle,Boat,Morning,Relative,Pineapple,Girraffe,Doctor,Idea,Polymer,Token,82.64188,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_3RdpdXxXT6fc2iG,olson_pnas2021,study2,,"sheep,","longing,","people,","jigsaw,",student,"kevlar,","tyres,","teeth,",grass,sand,84.85137,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3Rxr6NO60GRBCYX,olson_pnas2021,study2,,hedgehog,brick,television,capsicum,highway,book,ladle,volcano,galley,wave,92.67322,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_AokLBjK8jLEp0jL,olson_pnas2021,study2,,apple,monkey,rock,star,nutmeg,snow,wind,sun,molecule,energy,77.574745,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_2wyLlcZRrWvsciQ,olson_pnas2021,study2,,Lemon,Honey,Gravel,Swimsuit,Elephant,Gnat,Slippers,Evening gown,Eucalyptus,Peony,80.00863,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_3iJgGmljCniTYkB,olson_pnas2021,study2,,grater,scalpel,bell,clothes-peg,purse,racquet,barometer,clay,sculpture,hairbrush,83.29556,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_RXiqgtr3vPTZtLz,olson_pnas2021,study2,,Whisk,Question mark,Sadness,Tarot,Measure,Abstract,Tentacle,Medicine,Rhythm,Tabloid,88.46264,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3Ojry3FBitrK46U,olson_pnas2021,study2,,pear,snowball,pin,tyre,aircraft carrier,bear,table,scissors,glacier,pendant,86.46735,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,TRUE,
pnas_R_2tzlw9GXOnb8hLl,olson_pnas2021,study2,,lightbulb,Closet,coin,letter,spaghetti,elephant,phone,trampoline,star,chimney,83.948616,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_1lsfsa6lnJTgcVF,olson_pnas2021,study2,,Cat,Book,Tower,Dugout,Magnesium,Radio,Saddle,Tree,Bicycle,Doll,88.556496,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3KqKsr5qiMNGmYr,olson_pnas2021,study2,,angel,smile,waltz,god,gladiolus,squirrel,clod,wave,computer,quiz,82.718124,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,TRUE,
pnas_R_UPWwlzlFUJHU9CV,olson_pnas2021,study2,,car,broom,hat,tree,road,computer,watch,toenail clippers,pencil,credit card,75.43607,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_2hJ9TEhIcImDo9H,olson_pnas2021,study2,,Shoe,Book,Flower,Frying pan,Pen,Chair,Tablecloth,Scissors,Watering can,Potato,74.86442,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_cUz6gE9lWsOZbmF,olson_pnas2021,study2,,milk,diamonds,fur,flags,telephones,glue,dandruff,potato chips,enigmas,explanations,84.564606,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1pRxb2DHpcZxPrn,olson_pnas2021,study2,,potato,sock,book,mattress,fingernail,rubber band,glass,scab,flag,chicken,81.646484,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,United States of America,,,,,,,FALSE,
pnas_R_st06arVrhnSXi2R,olson_pnas2021,study2,,Brumby,Kite,Mine,Author,Mile,Crime,Cantelope,Hull,Tree,Treacle,91.54561,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_2xGnKGVedMla7Fi,olson_pnas2021,study2,,Bird,Seat,Dirt,Floor,Shoe,Television,Book,Towel,Grass,Horse,76.9369,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_2q2TDGg112jdxLl,olson_pnas2021,study2,,computer,camera,pattern,green,wind,sing,silly-billy,wave,panic,umm,75.923416,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_AiyewhpthVBZ3q1,olson_pnas2021,study2,,carrot,stop light,book,wallet,hair,false teeth,finger,woman,car,door,80.27319,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,TRUE,
pnas_R_3oHj18uYwY5Tl3K,olson_pnas2021,study2,,Chair,Fence,Wall,Fireplace,Shop,Fork,Shoe,Horse,Ocean,Pencil,70.950645,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Austria,,,,,,,FALSE,
pnas_R_215qUB1CHtT3rub,olson_pnas2021,study2,,Tap,Fan,Hat,Pants,Light,Grass,Floor,Car,School,Paint,73.897804,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3fuW9DO2KbwIeeg,olson_pnas2021,study2,,emotion,House,snooker,banana,map,clothing,friends,interment,trade,coffee,84.06281,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_1Eb7ONCgwgGizFR,olson_pnas2021,study2,,placemat,frame,fork,flower,cushion,brick,cactus,car,wheelchair,frog,74.73575,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2DMo59ByzQjYgKS,olson_pnas2021,study2,,table,ice,shoe,tree,ocean,mind,bitumen,robot,skirt,train,78.45579,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_3R4Owc0DG7yJuw2,olson_pnas2021,study2,,bed,kangaroo,wheel of a car,brick,slug,number 9,crack,tinman,sun,ice,81.44986,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_27Ke21Z6mu0GPs5,olson_pnas2021,study2,,Ball,Wood,Bird,Car,Table,Grass,Sky,Water,Fire,Road,69.26238,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,TRUE,
pnas_R_emMn27cVnDFbe2l,olson_pnas2021,study2,,Rooster,Laptop,Dip pen,Dragon,Cedar desk,Dream catcher,Forest,Volcano,Army,Dolphin,78.10215,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Singapore,,,,,,,FALSE,
pnas_R_246NuLQCyXw7sS9,olson_pnas2021,study2,,planet,horizon,concept,basin,mind,aggrandisement,nothing,life,cyclone,sculpture,78.7374,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_4GirCoB9qzBni3D,olson_pnas2021,study2,,car,WA,Australia,ocean,mountain,animal,rest,table,curtain,dog,72.386314,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_22ms6kF10TLAHBN,olson_pnas2021,study2,,Fish,House,Town,Grass,Hill,Meador,Farm,Crossroad,Box,Sheet,68.20505,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,TRUE,
pnas_R_1GVmXxSjkG4XjEQ,olson_pnas2021,study2,,House,Garden,Bus,Phone,Mountain,Shop,Grave,Building,Bird,Pillow,71.309784,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,,,,,,,,FALSE,
pnas_R_2PaQ2oSzNl50s8F,olson_pnas2021,study2,,Plate,Tree,Rubber,Telephone,Bag,Bird,Banana,Paper,Fuel,Aristocrat,73.33535,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_2dEiEZVXZiXxDkH,olson_pnas2021,study2,,Train,Bee,House,Goal,Gaol,Friend,Pox,Pen,Snake,Balloon,83.19916,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_3qsY0YHiCvjtrKl,olson_pnas2021,study2,,Rat,Pin,Ladder,Bottle,Seaweed,Cloud,Mercury,Bomb,Wind,Rock,82.796875,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_2S3uBea09vVl8os,olson_pnas2021,study2,,sky,ocean,terra firma,atmoshere,water,grass,tree,mountain,beach,river,57.06054,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_2uURSOgNc7LwBDx,olson_pnas2021,study2,,bottle,lightbulb,chair,door,elm tree,whale,road,fingernail,telescope,banana,82.60382,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_4INoCs5dTaILXln,olson_pnas2021,study2,,Brick,Car,Banana,Eyelash,Bird,Wardrobe,Carpet,Refugee,Cafeteria,Statue,80.18465,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_1OIBQ9seWyIsYZi,olson_pnas2021,study2,,Table,Ferret,Lollypop,Fencepost,Slipper,Steeringwheel,Newspaper,Fireplace,Horse,Gun,84.66816,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_33eeQ34EbmJq4Z2,olson_pnas2021,study2,,Dogs,Clouds,Cars,Plants,Sky,Adventure,Peace,Brain,Delay,Rapid,74.74552,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_yKkGzZ6NjUb3k53,olson_pnas2021,study2,,stop,slow,run,go,reverse,forward,hop,fly,push,pull,60.934948,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_125aKEkIbCV1IIx,olson_pnas2021,study2,,Car,Tree,Fish,Shoe,Watch,Knee,Air,Water,Mountain,Cat,76.076935,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_3g1qyyeEnRFrpGS,olson_pnas2021,study2,,Mercy,Hate,Boredom,Cat,Rocket,Bureaucrat,Skater,Basketball,Egg,Apoplexy,83.11565,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_2taHiIMlkdTqG76,olson_pnas2021,study2,,egg,bandaid,dog,tv,song,newspaper,balloon,cloud,van,handbag,83.74296,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2ALlPGyMifynlbk,olson_pnas2021,study2,,Dumplings,Travel,Space,Extinguishers,Academics,Ceiling,Pollution,Family,Insignificance,Alienation,86.88781,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,China,,,,,,,TRUE,
pnas_R_1ooqFc1vPLhj5AY,olson_pnas2021,study2,,Drum,House,Hat,Dog,Fan,Yacht,Cat,Kiln,Photograph,Painting,74.1265,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_3ikAh0Dezu0YZit,olson_pnas2021,study2,,House,Rocket,Jungle,Car,Hammer,Solar,Love,Politics,Family,Dog,76.90382,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,TRUE,
pnas_R_1OV7CJNOzyof9Pc,olson_pnas2021,study2,,Cup,Leaf,Stone,Keyboard,Plane,Orca,Tardegrade,Guitar,Wax,Sun,84.452354,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,South Africa,,,,,,,FALSE,
pnas_R_1QENLt8vKsNidXo,olson_pnas2021,study2,,Duck,Anvil,Piano,Sock,Watermelon,Pencil,Kite,Radio,Cup,Oatmeal,80.78416,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_246JYieVuIuEs9G,olson_pnas2021,study2,,Pebble,Roof,Skirt,Yellow,Knitting,River,Grease,Flour,Shoelaces,Moon,77.922874,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_OcHVCYehK6hO4aB,olson_pnas2021,study2,,rock,scissors,paper,wind,fire,water,animal,vegetable,love,hate,73.62075,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_26lroCesZGyKDtH,olson_pnas2021,study2,,Cash,Window,Floor,Carrot,Grass,Ant,Vehicle,Slug,Diner,Tram,78.35762,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_3NXoL7uR7ZRJbqi,olson_pnas2021,study2,,horse,hammer,battery,love,sky,blowfly,puzzle,penis,bag,hell,86.55624,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Czech Republic,,,,,,,TRUE,
pnas_R_z3g2xezHqnhC45r,olson_pnas2021,study2,,Worth,Merit,Poor,Share,Greed,Rain,Arid,Stormy,Serene,Damp,76.05641,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_3FQjIl78jBFyK8R,olson_pnas2021,study2,,jumper,ocean,computer,food,strength,imagination,aeroplane,dog,age,joy,82.78885,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,Australia,,,,,,,TRUE,
pnas_R_2DZfhwhthXRq4ww,olson_pnas2021,study2,,Table,Flower,Hammer,Isolation,Congress,Joy,Depression,Watch,Appendix,Cloud,81.90018,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_9pICOGKXd27R2Br,olson_pnas2021,study2,,Home,Dog,School,Person,Shop,Painting,Goat,Country,Stone,Tree,69.70325,0,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,Australia,,,,,,,TRUE,
pnas_R_plVsRyQv2C16XhT,olson_pnas2021,study2,,Paper,Bottle,Fingernail,Roof,Hedge,Vehicle,River,Institution,Concerto,Expedition,83.8359,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,TRUE,
pnas_R_1GE54iUspBlQ4tv,olson_pnas2021,study2,,Book,Chair,Car,Painting,Violin,Plate,Tyre,Tissue,Glass,Drum,79.00915,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2qpIZ9ueSgA4V4h,olson_pnas2021,study2,,cauliflower,fridge,beetle,earring,incense,chimney,wand,mask,parsley,wattle,80.91651,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3TTlxvcFqr7I56F,olson_pnas2021,study2,,ship,tortoise,bed,house,cake,dog,rubber,lipstick,rocking horse,sea,75.92083,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_31NJ9a1CpJgf9SS,olson_pnas2021,study2,,portcullis,ballista,cyclops,elephant,cartwright,lizard,pencil,dice,apple,ring,82.19113,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_1lyIty57wO19ccY,olson_pnas2021,study2,,nurse,scissors,potato,cow,car,flower,mirror,book,microwave,vaccuum cleaner,77.99894,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_1Ojbfq0cBqpLLxm,olson_pnas2021,study2,,smile,car,broccoli,fish,planet,sound,metal,sleep,night,oxygen,78.79346,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Switzerland,,,,,,,TRUE,
pnas_R_1GwBu2KVhw65gBS,olson_pnas2021,study2,,elephant,firehydrant,pen,grass,sky,snot,atoms,batteries,tower,kite,82.24631,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_uaCEcyBvQfCQZcB,olson_pnas2021,study2,,tree,star,ear,Bandicoot,cloud,germ,stone,coin,bookshelf,quark,84.27705,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_rpwNIdpkMwUiop3,olson_pnas2021,study2,,Helicopter,Submarine,Clock,Rangefinder,cloud,atmosphere,space,health,transport,atlas,81.23563,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_1g7Jx1apgt5mA55,olson_pnas2021,study2,,Chair,Car,Apple,Shirt,Coal,Clarinet,Bin,Chocolate,Crease,Grease,85.31447,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,Australia,,,,,,,FALSE,
pnas_R_1is7oJ6ykR6CAfC,olson_pnas2021,study2,,Clean,Dirty,Smooth,Sharp,Dry,Wet,Long,Short,Difficult,Easy,55.320007,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_2SiA17D8ynvD4ak,olson_pnas2021,study2,,pants,tyres,birds,soil,choir,swimmer,phone,sky,shower,machine,87.286804,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Female,Australia,,,,,,,FALSE,
pnas_R_3qsUIKDm4Q0RKVn,olson_pnas2021,study2,,Shoe,Cloud,Bird,Calculator,Island,Bagpipe,Brick,Rocket,Internet,Electron,84.2767,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
