index,model_name,temperature,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,intelligence,dat_new,dat_old,prompt_big_category,prompt_sub_category
f833a16a166dadfa5e3cb2d7741159e7.pickle,GPT-5,0.5,stone,melody,justice,cloud,ocean,candle,engine,pepper,mirror,dream,LLMs,55.73735367,79.72511159,Baseline prompt,Baseline prompt
b3fa16773488a81b1fc096379821fdaf.pickle,GPT-5,0.5,chair,tiger,thunder,freedom,bread,mirror,ocean,melody,heart,sunrise,LLMs,50.82080323,78.60706238,Baseline prompt,Baseline prompt
f916b758105449b6b72c0276684b9c27.pickle,GPT-5,0.5,apple,hammer,cloud,freedom,river,shadow,brick,mirror,memory,pillow,LLMs,50.31103788,77.83277432,Baseline prompt,Baseline prompt
04ec7add71958246e3a97f6e0f25f446.pickle,GPT-5,0.5,chair,river,music,justice,pepper,clock,shadow,dream,galaxy,kitten,LLMs,52.4219677,81.59760397,Baseline prompt,Baseline prompt
866d8ce73b8bf3ca85b9e5e93ed51a51.pickle,GPT-5,0.5,chair,thunder,freedom,soup,shadow,kindness,tiger,lantern,music,dream,LLMs,52.7511089,79.33464554,Baseline prompt,Baseline prompt
596592c9a6ee908cfcd10d7f6ca84e85.pickle,GPT-5,0.5,mountain,spoon,justice,melody,banana,brick,thunder,mirror,elbow,future,LLMs,57.08944006,79.16969837,Baseline prompt,Baseline prompt
55ffce054ccf19445ba687d551f2e591.pickle,GPT-5,0.5,mountain,spoon,justice,thunder,cat,blanket,window,melody,pepper,friendship,LLMs,52.61313861,78.63863723,Baseline prompt,Baseline prompt
2abf0c2d89e0fcad527c654917923b48.pickle,GPT-5,0.5,elephant,tree,stone,hammer,heart,joy,freedom,storm,blanket,mirror,LLMs,43.39938943,70.81143306,Baseline prompt,Baseline prompt
10d6271fea6b5c9d8988949fd74a1fd9.pickle,GPT-5,0.5,chair,lightning,honesty,planet,hammer,anger,bicycle,tree,whisper,brick,LLMs,54.66832668,80.29585386,Baseline prompt,Baseline prompt
b718200e4712d87d3fd7305bc533801b.pickle,GPT-5,0.5,mountain,music,justice,spoon,thunder,butterfly,brick,ocean,dream,smoke,LLMs,54.89908699,80.0527835,Baseline prompt,Baseline prompt
1fa8874fe4f08cd6c844fada53fbd1b2.pickle,GPT-5,0.5,hammer,apple,eagle,thunder,justice,ocean,mirror,cactus,shadow,dream,LLMs,51.88776822,76.71958067,Baseline prompt,Baseline prompt
94bc947ac6bc9d31ccbfb92e85076a07.pickle,GPT-5,0.5,rock,melody,courage,lantern,cloud,bread,hammer,fox,elbow,whisper,LLMs,55.80607117,80.25635488,Baseline prompt,Baseline prompt
d9457d21dbd6e1a6df58988d7853436e.pickle,GPT-5,0.5,hammer,cloud,melody,justice,pepper,blanket,thunder,bicycle,soil,star,LLMs,57.90572407,79.26474968,Baseline prompt,Baseline prompt
a2446e5719c9bde968eaf08c241ba36b.pickle,GPT-5,0.5,elephant,hammer,courage,mountain,melody,thunder,bread,bicycle,elbow,mirror,LLMs,54.89709827,76.26773004,Baseline prompt,Baseline prompt
4915ee41a94cd3644dc9429f09b37e5a.pickle,GPT-5,0.5,cat,hammer,cloud,justice,planet,bread,mirror,shadow,melody,volcano,LLMs,52.22863445,79.89384424,Baseline prompt,Baseline prompt
0dfd315b5209d15397a2219b1563a5f5.pickle,GPT-5,0.5,hammer,butterfly,stone,rain,music,justice,bread,lamp,silence,memory,LLMs,52.51061234,77.74099335,Baseline prompt,Baseline prompt
0dafaa66611bf0fe9114e85a74728dbb.pickle,GPT-5,0.5,river,hammer,cloud,melody,justice,pepper,lantern,mirror,sand,rumor,LLMs,59.22356056,83.55041806,Baseline prompt,Baseline prompt
018db270322980a7b048b2a38885285a.pickle,GPT-5,0.5,mountain,music,justice,apple,cloud,hammer,dream,shadow,bicycle,sand,LLMs,48.89599097,76.66847023,Baseline prompt,Baseline prompt
2650aced9cf723130b59bbfcb0b5f295.pickle,GPT-5,0.5,apple,hammer,lightning,freedom,tiger,leaf,chair,heart,water,laughter,LLMs,51.8900228,77.89322193,Baseline prompt,Baseline prompt
e053d5eb69d9920fba72dea4c1b42749.pickle,GPT-5,0.5,hammer,butterfly,rainbow,courage,bread,bicycle,heart,mirror,thunder,idea,LLMs,52.3610414,75.79892315,Baseline prompt,Baseline prompt
c944b91af0bbeeb2860e90d3559185c3.pickle,GPT-5,0.5,mountain,hammer,elephant,tomato,thunder,friendship,freedom,wheel,star,dust,LLMs,54.6430976,79.01770465,Baseline prompt,Baseline prompt
a58d24e831b270d33e342ec8c9a1c6e0.pickle,GPT-5,0.5,hammer,cloud,music,stone,idea,river,bread,justice,cat,mirror,LLMs,48.67832771,77.1850943,Baseline prompt,Baseline prompt
3517704de9aeb679bb3c1f55c3b3a575.pickle,GPT-5,0.5,stone,candle,ladder,cloud,melody,justice,ink,puzzle,thunder,freedom,LLMs,58.17981619,81.35547439,Baseline prompt,Baseline prompt
82dc51a51490723e1144cd51fe6ee17f.pickle,GPT-5,0.5,apple,hammer,river,cloud,music,courage,chair,sand,shadow,rumor,LLMs,53.48606693,82.31111192,Baseline prompt,Baseline prompt
42a60fb95afba8966682be888e6f91ad.pickle,GPT-5,0.5,mountain,spoon,thunder,freedom,kitten,bread,shadow,river,clock,dream,LLMs,53.44549133,77.23460242,Baseline prompt,Baseline prompt
80cd7c11f66f30f9edf7ef4e4457b8c8.pickle,GPT-5,0.5,mountain,spoon,thunder,shadow,justice,bicycle,pumpkin,galaxy,sand,dream,LLMs,54.80658907,76.5826115,Baseline prompt,Baseline prompt
c37201bbebcdb149e8d13ecafa747488.pickle,GPT-5,0.5,apple,hammer,cloud,music,justice,brick,butterfly,pillow,shoe,dream,LLMs,53.65782416,80.13806803,Baseline prompt,Baseline prompt
ae780074887144915276bf6d6c77257f.pickle,GPT-5,0.5,apple,mountain,justice,music,hammer,butterfly,shadow,dream,brick,laughter,LLMs,51.99495927,78.031357,Baseline prompt,Baseline prompt
f342545a674b500f3214368350fa076b.pickle,GPT-5,0.5,chair,river,music,thunder,apple,shadow,courage,sand,clock,butterfly,LLMs,50.90662571,79.03790545,Baseline prompt,Baseline prompt
e7b19ad70cfcdf43bdf79da03d8f6276.pickle,GPT-5,0.5,apple,hammer,butterfly,thunder,blanket,melody,justice,mountain,mirror,shadow,LLMs,57.61186388,78.63406691,Baseline prompt,Baseline prompt
0a7878a180cb6c97ae691155a4d5b6cb.pickle,GPT-5,0.5,hammer,bread,river,cloud,music,justice,cat,window,star,dream,LLMs,54.67879261,82.0819924,Baseline prompt,Baseline prompt
34e43d65847162a6e29b45b909f230ec.pickle,GPT-5,0.5,hammer,banana,cloud,justice,cat,melody,elbow,engine,brick,perfume,LLMs,58.96779335,83.08516055,Baseline prompt,Baseline prompt
b29c59defcfe42a9e66a28cb64ccff2c.pickle,GPT-5,0.5,apple,hammer,whale,rainbow,music,justice,mountain,clock,brick,dream,LLMs,54.05362076,78.49580048,Baseline prompt,Baseline prompt
621d37a4d57044d95f08132de717b3dd.pickle,GPT-5,0.5,lantern,thunder,justice,meadow,oatmeal,elbow,mountain,puzzle,river,rumor,LLMs,61.08701246,81.89958435,Baseline prompt,Baseline prompt
e6798498c770fcdf72547ed687be8024.pickle,GPT-5,0.5,mountain,spoon,freedom,thunder,cactus,pillow,ocean,laughter,brick,butterfly,LLMs,55.51561737,77.08741181,Baseline prompt,Baseline prompt
37e985044d733ec3cb6521aa85e37670.pickle,GPT-5,0.5,apple,hammer,rain,melody,justice,shadow,candle,puzzle,soil,dream,LLMs,54.33946523,77.75164945,Baseline prompt,Baseline prompt
debd237e5c33d8fcd4cf329eddb381e8.pickle,GPT-5,0.5,apple,hammer,river,thunder,freedom,joy,sand,chair,bird,planet,LLMs,49.97605664,74.02012868,Baseline prompt,Baseline prompt
aa9cdca0ec0e00f39a5843742736c344.pickle,GPT-5,0.5,ladder,ocean,thunder,justice,melody,bread,shadow,cactus,whale,mirror,LLMs,54.59281357,78.73675101,Baseline prompt,Baseline prompt
4ee66c4f4e4deb25bda81773ca8f5932.pickle,GPT-5,0.5,chair,water,apple,star,freedom,thunder,tree,butterfly,hammer,music,LLMs,46.40808685,79.47921559,Baseline prompt,Baseline prompt
512d988adc77a5d381cdae5b46f9e099.pickle,GPT-5,0.5,rock,ocean,cloud,music,justice,hammer,apple,dream,engine,blanket,LLMs,49.43869802,76.25680332,Baseline prompt,Baseline prompt
bea7c999248a6c4ce773371278e6278d.pickle,GPT-5,0.5,mountain,melody,hammer,candle,justice,sandwich,mirror,thunder,tree,horizon,LLMs,57.12029149,80.90569374,Baseline prompt,Baseline prompt
cc1583bbb76d807437ecb8d49cf2916b.pickle,GPT-5,0.5,apple,hammer,cloud,music,elephant,river,mirror,freedom,volcano,clock,LLMs,51.6905207,79.93770918,Baseline prompt,Baseline prompt
f59a634d1ec7a993820ac9f104a38fd2.pickle,GPT-5,0.5,mountain,hammer,ocean,apple,cat,music,justice,shadow,dream,smoke,LLMs,51.90553459,78.77613728,Baseline prompt,Baseline prompt
e97739ad92e7ded1fd5a082827fcfe97.pickle,GPT-5,0.5,rock,butterfly,hammer,candle,bread,music,justice,memory,shadow,laughter,LLMs,52.9964125,77.66552488,Baseline prompt,Baseline prompt
8a57ee307553fd628390e1be4b901d9b.pickle,GPT-5,0.5,candle,thunder,justice,cat,leaf,brick,bread,memory,wheel,silence,LLMs,54.95632338,78.30394229,Baseline prompt,Baseline prompt
77daf5c0e7d1e546895bd7e8d3de7abb.pickle,GPT-5,0.5,stone,bicycle,tiger,laughter,justice,ocean,bread,needle,dream,sunrise,LLMs,57.64297008,78.818957,Baseline prompt,Baseline prompt
b9f7b35bac4c2f490495ea76a1cfebaf.pickle,GPT-5,0.5,planet,hammer,freedom,tree,fire,chair,bread,sand,bicycle,music,LLMs,47.23679519,77.43653163,Baseline prompt,Baseline prompt
5fec0d5de13e050268b148e4db12791a.pickle,GPT-5,0.5,elephant,hammer,joy,rain,hand,bread,bicycle,stone,star,freedom,LLMs,48.69254535,72.71334464,Baseline prompt,Baseline prompt
cc2686fb42deac314d8fe6287ad8792e.pickle,GPT-5,0.5,mountain,spoon,thunder,bread,justice,shadow,butterfly,dream,laughter,brick,LLMs,53.69043804,76.15800952,Baseline prompt,Baseline prompt
89ce7979539cf8b3f771f0c2cc5c89bc.pickle,GPT-5,0.5,rock,cloud,hammer,freedom,melody,flame,bread,shadow,thunder,puzzle,LLMs,52.19474623,77.96548813,Baseline prompt,Baseline prompt
0f429ccc35e42bfef51400678eba2999.pickle,GPT-5,0.5,stone,music,river,courage,cloud,ladder,peanut,whisper,jacket,fox,LLMs,56.99303418,82.11650375,Baseline prompt,Baseline prompt
8ed889e51a893b6f892b33b083248dd9.pickle,GPT-5,0.5,apple,hammer,thunder,freedom,ladder,memory,whisper,stone,puzzle,candle,LLMs,53.78625363,79.96935935,Baseline prompt,Baseline prompt
dadb4f709a3257091b0f189469d066f8.pickle,GPT-5,0.5,apple,hammer,thunder,justice,melody,brick,perfume,rumor,shadow,pillow,LLMs,58.42244922,80.25162528,Baseline prompt,Baseline prompt
556521c27b13d8e806431ff3a46d411f.pickle,GPT-5,0.5,thunder,stone,lantern,syrup,memory,rainbow,shovel,pillow,justice,melody,LLMs,56.84489138,78.81288611,Baseline prompt,Baseline prompt
8fa7fb931d8839952f2f33a297cc7e38.pickle,GPT-5,0.5,mountain,hammer,melody,justice,bread,lantern,tiger,thunder,chair,sweater,LLMs,57.22459048,80.56670083,Baseline prompt,Baseline prompt
16ee2e64ad5c2d067eeb30d9e9dee19a.pickle,GPT-5,0.5,chair,cloud,justice,bread,hammer,shadow,freedom,cat,whisper,rainbow,LLMs,50.63054472,77.26956179,Baseline prompt,Baseline prompt
5eb862e328f5752d34d2a7b413bd1d94.pickle,GPT-5,0.5,apple,hammer,elephant,mountain,freedom,music,shadow,chair,river,dream,LLMs,49.40395336,77.31483756,Baseline prompt,Baseline prompt
7993f387211d4f8645ec443559f43e99.pickle,GPT-5,0.5,apple,hammer,tiger,joy,thunder,star,water,bicycle,brick,myth,LLMs,46.99080944,75.89750876,Baseline prompt,Baseline prompt
0eea8d1bdab4e079ca10cad2fcca2044.pickle,GPT-5,0.5,river,cloud,hammer,music,justice,pepper,window,sand,laughter,shadow,LLMs,54.54121514,83.00814337,Baseline prompt,Baseline prompt
592910fe63e05fb19adca091b43bb0cc.pickle,GPT-5,0.5,apple,hammer,thunder,courage,melody,pebble,lantern,shadow,blanket,puzzle,LLMs,58.290063,79.70671715,Baseline prompt,Baseline prompt
70b5db8bb0b628bca723316d90e7cf16.pickle,GPT-5,0.5,mountain,melody,wrench,thunder,justice,fabric,butterfly,biscuit,shadow,laughter,LLMs,58.74735484,81.61634742,Baseline prompt,Baseline prompt
48305540426ddfdc6aa9a32c6614c186.pickle,GPT-5,0.5,mountain,pencil,courage,thunder,bakery,shadow,apple,turtle,melody,carpet,LLMs,55.39296828,79.3783392,Baseline prompt,Baseline prompt
e581ce946f25fa8c6c6aa3311606f4ac.pickle,GPT-5,0.5,elephant,hammer,bread,thunder,justice,mirror,ocean,cactus,bicycle,sorrow,LLMs,54.75601602,78.7555602,Baseline prompt,Baseline prompt
c2be0876e2f546e480b049452b33ffc8.pickle,GPT-5,0.5,mountain,melody,hammer,butterfly,galaxy,justice,thunder,mirror,bread,memory,LLMs,56.06783661,78.35423628,Baseline prompt,Baseline prompt
8d353b60d4aee5d4d11c7f87abeb429f.pickle,GPT-5,0.5,apple,hammer,cloud,fire,music,justice,mirror,sand,rainbow,dream,LLMs,47.94400969,78.58340772,Baseline prompt,Baseline prompt
771ec32a90e094d1364efc14ca62bf3b.pickle,GPT-5,0.5,mountain,chair,music,bread,justice,cloud,hammer,bird,dream,river,LLMs,53.2679655,80.05420501,Baseline prompt,Baseline prompt
57986e0bd88b24bdf0575e2af02635ce.pickle,GPT-5,0.5,apple,hammer,cloud,melody,courage,sand,clock,elephant,rainbow,whisper,LLMs,55.30906694,81.13572247,Baseline prompt,Baseline prompt
8e8e9ed2d61059ab580a123d62fb876a.pickle,GPT-5,0.5,tree,hammer,music,justice,cloud,sponge,shadow,carrot,friendship,engine,LLMs,52.85945939,78.76826181,Baseline prompt,Baseline prompt
cab1d4d5ebf9d8593f41bb9edd1a394a.pickle,GPT-5,0.5,mountain,spoon,thunder,freedom,cloud,river,pillow,laughter,bread,mirror,LLMs,53.28270235,76.47314551,Baseline prompt,Baseline prompt
ac86ad84efa265b50a617c80283860c6.pickle,GPT-5,0.5,mountain,spoon,thunder,justice,cactus,dolphin,bread,mirror,shadow,melody,LLMs,60.52651277,79.44757554,Baseline prompt,Baseline prompt
704e3eaccabb49d868b19f7a4d1f961f.pickle,GPT-5,0.5,apple,hammer,river,music,justice,thunder,butterfly,pillow,robot,dream,LLMs,54.16143103,78.82878716,Baseline prompt,Baseline prompt
f39d16ced3760831cd587cd169babff6.pickle,GPT-5,0.5,apple,hammer,river,thunder,justice,butterfly,pillow,star,music,time,LLMs,57.38849244,78.97311042,Baseline prompt,Baseline prompt
eb33a5a758e22b72c00d8297cc911572.pickle,GPT-5,0.5,hammer,ocean,justice,melody,cactus,comet,bread,laughter,mirror,shadow,LLMs,62.887738,84.14741711,Baseline prompt,Baseline prompt
af8258b3fb706ed9b262deb4f34a1eb8.pickle,GPT-5,0.5,mountain,spoon,thunder,freedom,bread,shadow,raindrop,melody,brick,puzzle,LLMs,57.37710815,78.88895399,Baseline prompt,Baseline prompt
7eea5edb2c22fd1c98edc39b1c957090.pickle,GPT-5,0.5,hammer,apple,thunder,justice,cloud,brick,melody,shadow,sand,clock,LLMs,55.09496352,78.37106104,Baseline prompt,Baseline prompt
e6bb1782c0cb7eeb3b67310a4d722534.pickle,GPT-5,0.5,mountain,music,hammer,butterfly,justice,city,bread,laughter,mirror,language,LLMs,52.4567856,78.77742491,Baseline prompt,Baseline prompt
9de1de935da8f746e10c7aa70cb87547.pickle,GPT-5,0.5,mountain,feather,music,courage,river,bread,mirror,cloud,wheel,dream,LLMs,52.07646381,79.34909327,Baseline prompt,Baseline prompt
28f35ad04ff75ea463814a274c1dc818.pickle,GPT-5,0.5,mountain,spoon,thunder,cat,freedom,bread,elbow,mirror,ink,melody,LLMs,53.78223119,78.25110464,Baseline prompt,Baseline prompt
62560d112bd8fda48bb0379316739386.pickle,GPT-5,0.5,mountain,hammer,justice,music,bread,shadow,cat,thunder,perfume,memory,LLMs,51.32332721,78.42811848,Baseline prompt,Baseline prompt
561f6378778bc8ebf6313ee6ffbacfb5.pickle,GPT-5,0.5,mountain,spoon,butterfly,thunder,friendship,pillow,ocean,melody,carrot,clock,LLMs,53.26752755,75.26410296,Baseline prompt,Baseline prompt
83ea9ca5652de8388e302c2b2299dacc.pickle,GPT-5,0.5,cat,tree,hammer,bread,rain,justice,heart,boat,table,star,LLMs,48.54776144,76.20744729,Baseline prompt,Baseline prompt
4d65f3ca6b72e30fdccbbf4392a0b803.pickle,GPT-5,0.5,mountain,hammer,melody,justice,cat,bread,shadow,chair,whisper,puzzle,LLMs,53.35227949,78.4339396,Baseline prompt,Baseline prompt
d99039630ab52f923e84e11b7943b598.pickle,GPT-5,0.5,apple,hammer,butterfly,mountain,justice,cloud,brick,star,courage,dream,LLMs,54.16784511,78.29003658,Baseline prompt,Baseline prompt
680a4b7bf05022e9bb2a39f3f6a05123.pickle,GPT-5,0.5,apple,hammer,freedom,thunder,pillow,ink,maze,shadow,melody,cactus,LLMs,57.74956527,82.56005895,Baseline prompt,Baseline prompt
28dcdf3b4f1ac622b40ff2f6f2a7e081.pickle,GPT-5,0.5,mountain,laughter,mirror,freedom,bread,thunder,robot,shadow,melody,tiger,LLMs,53.24445275,79.03612353,Baseline prompt,Baseline prompt
225d897765531568ffa99a0c47260cb7.pickle,GPT-5,0.5,hammer,cloud,melody,pebble,courage,lantern,thunder,blanket,justice,apple,LLMs,58.31139499,79.62582518,Baseline prompt,Baseline prompt
b9280eb9a928c808a5c9a372b2b90b2a.pickle,GPT-5,0.5,mountain,music,hammer,bread,fox,rain,justice,chair,planet,paint,LLMs,51.56765027,77.17023896,Baseline prompt,Baseline prompt
80554e9d030bd9120e22a1f3f1a28bcd.pickle,GPT-5,0.5,stone,spoon,cloud,melody,banana,forest,insect,candle,justice,thunder,LLMs,57.08344882,77.99106414,Baseline prompt,Baseline prompt
50d22aa7fe2a8af36865e3b7ab0f8dca.pickle,GPT-5,0.5,apple,hammer,river,whale,elbow,bicycle,thunder,justice,stone,bridge,LLMs,57.48512138,78.5332543,Baseline prompt,Baseline prompt
f6c54d14b3bdc65e065f3c2044a35b46.pickle,GPT-5,0.5,hammer,bread,insect,star,thunder,justice,mirror,melody,water,future,LLMs,53.58517044,82.05036212,Baseline prompt,Baseline prompt
2dbccd77a903cbad58e26f44face6f9f.pickle,GPT-5,0.5,rain,planet,hammer,bread,freedom,chair,heart,joy,forest,music,LLMs,48.82126052,78.32420972,Baseline prompt,Baseline prompt
b0e7d2d174812c573fb0c5708dc00c34.pickle,GPT-5,0.5,mountain,clock,bread,cat,melody,freedom,shadow,planet,ink,puzzle,LLMs,50.4483182,78.16449954,Baseline prompt,Baseline prompt
24f6ecbf5b279269ead85063409284fd.pickle,GPT-5,0.5,stone,melody,justice,ocean,lamp,apple,squirrel,thunder,dream,laughter,LLMs,58.95527312,81.3883157,Baseline prompt,Baseline prompt
00403b5f6c9f6bc6d71c3f4c0bdca068.pickle,GPT-5,0.5,hammer,cloud,music,freedom,sand,elephant,ocean,whisper,banana,time,LLMs,50.03606302,75.93196243,Baseline prompt,Baseline prompt
cf52185e831e6c097a7c6a257e0fe8d0.pickle,GPT-5,0.5,rock,feather,lantern,apple,hammer,turtle,breeze,shadow,justice,music,LLMs,52.12144975,75.24549786,Baseline prompt,Baseline prompt
0293ff987617143cd5f995a950b7b3e1.pickle,GPT-5,0.5,apple,hammer,cloud,justice,melody,brick,elephant,ocean,lantern,memory,LLMs,56.44331971,80.67692422,Baseline prompt,Baseline prompt
f8f65f19f379d6c30ac1117c361632e8.pickle,GPT-5,0.5,hammer,cactus,otter,river,thunder,cookie,pillow,justice,memory,star,LLMs,59.42387284,79.706186,Baseline prompt,Baseline prompt
08bfebc82dcaee2f842fb48c863310d9.pickle,GPT-5,0.5,apple,hammer,butterfly,chair,bicycle,thunder,heart,joy,stone,clock,LLMs,51.9559578,76.38912149,Baseline prompt,Baseline prompt
9b1d37f30de97ee7635bdb6651f77356.pickle,GPT-5,0.5,river,hammer,music,justice,elbow,bread,lantern,whisper,insect,dream,LLMs,57.89978706,82.78782599,Baseline prompt,Baseline prompt
adac44812edc58f173c2cf14385886b1.pickle,GPT-5,0.5,stone,thunder,freedom,lamp,ocean,mirror,bread,music,shadow,feather,LLMs,51.11920286,76.70058731,Baseline prompt,Baseline prompt
55dd0ebe7aa153c6b9f786f3211d76f0.pickle,GPT-5,0.5,mountain,melody,hammer,freedom,ocean,bread,shadow,mirror,cactus,thunder,LLMs,51.94582294,76.84765248,Baseline prompt,Baseline prompt
5478f1c81a2162964ab362b1f453dc7d.pickle,GPT-5,0.5,stone,cloud,music,justice,bread,river,candle,memory,insect,ladder,LLMs,54.24877201,77.97916428,Baseline prompt,Baseline prompt
c97159eb69e386ffb2c06ac2e05bba10.pickle,GPT-5,0.5,mountain,music,justice,spoon,thunder,ocean,cactus,cat,brick,dream,LLMs,55.36131676,78.37591562,Baseline prompt,Baseline prompt
befab1ce0db0445b87ecd2e19fe576bb.pickle,GPT-5,0.5,hammer,butterfly,thunder,melody,planet,bread,lantern,justice,sand,glacier,LLMs,55.53719374,78.80931528,Baseline prompt,Baseline prompt
fee7295ca09ccd4645f2cc25c868d645.pickle,GPT-5,0.5,apple,hammer,cloud,melody,justice,candle,butterfly,brick,thunder,memory,LLMs,57.06392101,79.4932582,Baseline prompt,Baseline prompt
0fbd6de5734de45a35e9220e7307c225.pickle,GPT-5,0.5,apple,hammer,elephant,freedom,thunder,pillow,galaxy,mirror,language,lava,LLMs,54.97748814,77.94344432,Baseline prompt,Baseline prompt
4a55edb4f87f622035b15c89e6b6e305.pickle,GPT-5,0.5,mountain,hammer,cat,music,justice,storm,bread,window,perfume,idea,LLMs,51.62183822,78.7994859,Baseline prompt,Baseline prompt
49c17fb64fb161d4e9f894d550065f3d.pickle,GPT-5,0.5,stone,music,courage,cloud,ladder,beetle,ocean,pepper,time,mirror,LLMs,56.77204915,81.574482,Baseline prompt,Baseline prompt
f3c2c8a5a8bb5b26c0aa3e3468761176.pickle,GPT-5,0.5,apple,hammer,thunder,courage,butterfly,bicycle,pillow,rainbow,ink,planet,LLMs,57.85081778,78.38156627,Baseline prompt,Baseline prompt
1664104b49d793377ca05953868166e9.pickle,GPT-5,0.5,mountain,melody,justice,spoon,thunder,cactus,shadow,ocean,ember,wisdom,LLMs,56.65152733,78.25966571,Baseline prompt,Baseline prompt
ab00688c717c2e115aafff57038a263d.pickle,GPT-5,0.5,mountain,justice,spoon,thunder,apple,cat,kitchen,heart,sand,festival,LLMs,53.45770236,77.34492842,Baseline prompt,Baseline prompt
07465aa083d1625806ece8f24befeb03.pickle,GPT-5,0.5,cat,hammer,music,freedom,rain,bread,shadow,mountain,mirror,elbow,LLMs,49.31534645,78.68749836,Baseline prompt,Baseline prompt
85d4fb3a446e2ac0e5de584adedf18ef.pickle,GPT-5,0.5,stone,music,cloud,hammer,freedom,cat,fire,bread,shadow,journey,LLMs,46.49527023,77.24871092,Baseline prompt,Baseline prompt
13d02d8c859fb55a17ae3447f6619f99.pickle,GPT-5,0.5,stone,butterfly,hammer,melody,cloud,bread,justice,mirror,shadow,idea,LLMs,56.0570199,79.64440839,Baseline prompt,Baseline prompt
04688a9b55773dbb432f7d2d98f1c0f7.pickle,GPT-5,0.5,thunder,cabbage,lantern,justice,melody,pebble,mirror,soap,hammer,dream,LLMs,62.11593345,83.29836976,Baseline prompt,Baseline prompt
e7831da63d20fe0c44b808603587e46c.pickle,GPT-5,0.5,mountain,spoon,idea,music,cloud,justice,dog,brick,ocean,laughter,LLMs,48.86509203,77.62979858,Baseline prompt,Baseline prompt
