record_id,data_generation,model_name,provider,batch,temperature,region,reasoning,model_year,parse_status,source_file,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,raw_response_text
cnall_000161,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,laughter,cloud,justice,feather,melody,curiosity,harmony,telescope,wisdom,
cnall_000162,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,cloud,pencil,freedom,ocean,laughter,book,harmony,
cnall_000163,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,mirror,laughter,horizon,dream,
cnall_000164,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,pebble,wisdom,canvas,harmony,feather,laughter,mirror,
cnall_000165,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,courage,mirror,harmony,freedom,curiosity,nature,
cnall_000166,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,ocean,song,tree,justice,happiness,mirror,cloud,
cnall_000167,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,cloud,freedom,table,justice,flower,idea,wind,time,
cnall_000168,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,umbrella,melody,justice,pebble,cloud,wisdom,canvas,rhythm,harmony,serenity,
cnall_000169,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,diamond,cloud,freedom,laughter,ocean,harmony,
cnall_000170,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,river,song,justice,cloud,freedom,mirror,flower,
cnall_000171,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,snowflake,time,umbrella,window,zephyr,
cnall_000172,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,shadow,harmony,wisdom,dream,
cnall_000173,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,suitcase,umbrella,whisper,zephyr,zest,
cnall_000174,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zest,
cnall_000175,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,energy,flower,harmony,journey,knowledge,laughter,
cnall_000176,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,cloud,freedom,pebble,courage,mirror,laughter,harmony,
cnall_000177,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,ocean,puzzle,sunrise,umbrella,whisper,zephyr,
cnall_000178,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,justice,table,harmony,cloud,courage,melody,freedom,mirror,wisdom,
cnall_000179,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,table,universe,warmth,zephyr,zest,
cnall_000180,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,ocean,puzzle,sunlight,whisper,zephyr,zucchini,
cnall_000181,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunlight,memory,dream,laughter,
cnall_000182,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,mirror,laughter,dream,
cnall_000183,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,song,justice,window,cloud,freedom,pencil,hope,chair,melody,
cnall_000184,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,sunlight,whisper,zephyr,harmony,tapestry,
cnall_000185,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zygote,
cnall_000186,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,song,justice,window,memory,courage,cloud,rhythm,freedom,harmony,
cnall_000187,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,furniture,idea,melody,ocean,pattern,texture,wisdom,zephyr,
cnall_000188,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,cloud,justice,brush,courage,table,harmony,dream,freedom,
cnall_000189,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,dream,brush,time,
cnall_000190,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,melody,justice,mirror,courage,feather,harmony,freedom,horizon,
cnall_000191,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,rhythm,table,courage,melody,horizon,freedom,butterfly,
cnall_000192,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dance,emotion,freedom,garden,harmony,invention,justice,
cnall_000193,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,laughter,shadow,curiosity,ocean,
cnall_000194,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,sunset,trust,universe,window,zeal,
cnall_000195,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,happiness,cloud,book,justice,melody,mirror,time,universe,
cnall_000196,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,spoon,idea,freedom,mirror,flower,chair,
cnall_000197,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,harmony,journey,knowledge,laughter,melody,
cnall_000198,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,tapestry,umbrella,zephyr,zircon,
cnall_000199,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,table,universe,whisper,zephyr,zest,
cnall_000200,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,sunset,umbrella,whisper,zephyr,zest,
cnall_000201,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,pebble,laughter,canvas,wisdom,mirror,breeze,harmony,
cnall_000202,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,flower,chair,justice,cloud,rhythm,mirror,courage,laughter,symphony,freedom,
cnall_000203,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,rainbow,mystery,harmony,freedom,
cnall_000204,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,silence,sunshine,wheel,whisper,zephyr,
cnall_000205,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zest,
cnall_000206,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,courage,whisper,harmony,
cnall_000207,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,harmony,journey,kindness,melody,wisdom,
cnall_000208,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,pebble,curiosity,tapestry,laughter,horizon,whisper,serenity,
cnall_000209,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunlight,laughter,mystery,harmony,
cnall_000210,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dance,emotion,freedom,harmony,idea,journey,kindness,
cnall_000211,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,planet,laughter,book,dream,
cnall_000212,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,idea,laughter,time,
cnall_000213,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,mountain,justice,melody,basket,freedom,mirror,laughter,cloud,harmony,
cnall_000214,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,sunlight,trust,whisper,zephyr,zest,
cnall_000215,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,telescope,whisper,zephyr,harmony,prism,
cnall_000216,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,tapestry,whisper,zephyr,ember,prism,
cnall_000217,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,freedom,melody,table,justice,feather,curiosity,harmony,journey,
cnall_000218,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,time,window,zest,
cnall_000219,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,feather,emotion,pebble,rhythm,freedom,mirror,curiosity,
cnall_000220,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,cloud,justice,flower,rhythm,freedom,mirror,thought,ocean,
cnall_000221,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,symphony,umbrella,whisper,zephyr,zest,
cnall_000222,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,cloud,justice,mirror,laughter,horizon,courage,whisper,harmony,
cnall_000223,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,rainbow,silence,sunlight,whisper,zephyr,
cnall_000224,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,justice,cloud,melody,chair,courage,river,wisdom,flower,freedom,
cnall_000225,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,ocean,puzzle,snowflake,umbrella,wonder,zephyr,
cnall_000226,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,energy,freedom,harmony,journey,laughter,universe,
cnall_000227,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,horizon,whisper,canvas,dream,
cnall_000228,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,sunlight,telescope,umbrella,zephyr,
cnall_000229,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,harmony,freedom,ocean,
cnall_000230,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunset,knowledge,feather,harmony,
cnall_000231,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,telescope,waterfall,zephyr,zircon,
cnall_000232,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,wisdom,brush,rhythm,kindness,mirror,harmony,
cnall_000233,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,autumn,silence,dream,harmony,
cnall_000234,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,quilt,sunset,umbrella,whisper,zephyr,
cnall_000235,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,telescope,warmth,zephyr,canvas,rhythm,
cnall_000236,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,feather,harmony,gravity,curiosity,
cnall_000237,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,universe,whisper,zephyr,
cnall_000238,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,umbrella,whisper,zephyr,zest,
cnall_000239,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,table,universe,whisper,zephyr,
cnall_000240,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,snowflake,time,universe,whisper,zephyr,
cnall_000241,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,flower,idea,book,cloud,song,river,time,justice,mirror,
cnall_000242,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,chair,justice,cloud,courage,book,harmony,flower,freedom,
cnall_000243,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,table,melody,courage,ocean,dream,freedom,chair,
cnall_000244,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,dream,harmony,justice,melody,rhythm,silence,wisdom,zephyr,
cnall_000245,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,rhythm,spoon,window,dream,melody,freedom,curiosity,
cnall_000246,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,sunlight,freedom,dream,table,laughter,
cnall_000247,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,laughter,cloud,justice,melody,chair,freedom,ocean,idea,flower,
cnall_000248,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,song,justice,cloud,chair,idea,river,freedom,color,time,
cnall_000249,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,emotion,chair,idea,river,courage,freedom,
cnall_000250,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,telescope,velvet,waterfall,zephyr,
cnall_000251,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunlight,laughter,mystery,harmony,
cnall_000252,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,ocean,harmony,laughter,
cnall_000253,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,whisper,diamond,laughter,journey,
cnall_000254,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,harmony,journey,kindness,laughter,universe,
cnall_000255,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,tree,song,justice,cloud,mirror,friendship,book,
cnall_000256,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,horizon,laughter,wisdom,harmony,
cnall_000257,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,quilt,sunlight,umbrella,whisper,zephyr,
cnall_000258,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,ocean,song,cloud,justice,mirror,dream,flower,
cnall_000259,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zest,
cnall_000260,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,table,idea,flower,time,justice,energy,book,freedom,
cnall_000261,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,symphony,cloud,justice,mirror,flower,freedom,chair,knowledge,time,
cnall_000262,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,flower,melody,chair,freedom,ocean,idea,time,
cnall_000263,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,telescope,wisdom,zephyr,canvas,rhythm,
cnall_000264,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,courage,mirror,rhythm,freedom,harmony,shadow,
cnall_000265,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,happiness,journey,melody,rhythm,universe,
cnall_000266,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,river,dream,laughter,knowledge,
cnall_000267,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,window,freedom,laughter,feather,cloud,harmony,imagination,
cnall_000268,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,telescope,velvet,whisper,zephyr,
cnall_000269,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,song,justice,chair,dream,ocean,courage,melody,freedom,time,
cnall_000270,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,sunlight,wisdom,zephyr,
cnall_000271,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,warmth,zephyr,zest,
cnall_000272,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,river,music,justice,cloud,memory,freedom,butterfly,
cnall_000273,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,texture,velocity,wisdom,
cnall_000274,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,sunset,knowledge,freedom,
cnall_000275,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,freedom,hammer,justice,melody,pebble,sunset,wisdom,zephyr,
cnall_000276,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,universe,whisper,zephyr,
cnall_000277,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,telescope,waterfall,zephyr,zircon,
cnall_000278,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,ocean,dream,laughter,time,
cnall_000279,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,music,justice,flower,knowledge,time,laughter,cloud,freedom,ocean,
cnall_000280,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,energy,flower,happiness,journey,knowledge,laughter,
cnall_000281,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,rhythm,mirror,freedom,melody,feather,curiosity,laughter,
cnall_000282,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,pebble,wisdom,butterfly,rhythm,courage,laughter,canvas,
cnall_000283,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,spoon,truth,whisper,zephyr,quill,prism,
cnall_000284,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,thought,window,butterfly,freedom,table,
cnall_000285,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,table,justice,flower,idea,book,freedom,cloud,happiness,
cnall_000286,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,dream,laughter,ocean,
