index,provider,model,data_source,model_year,collected_at,temperature,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,dat_score
a40c7548fe14db0994bd66bc1629c411.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:38:03,midpoint,apple,table,freedom,tree,happiness,car,book,sun,love,mountain,
3f561e37e59efdf4fdaba0b001751d4d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:40:09,midpoint,chair,happiness,tree,book,cloud,music,bottle,love,rock,computer,
7f1bd7beced967bb80f7e44a6805da58.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:51:12,midpoint,apple,chair,happiness,book,ocean,bicycle,music,cloud,flower,freedom,
8e5105c6db7c27410c4a2cca7df00307.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:57,midpoint,dog,chair,love,mountain,banana,book,happiness,computer,sky,flower,
a2aee27f3baa9f0739f5afc209e7d35d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:43:36,midpoint,ocean,chair,freedom,elephant,laptop,happiness,mountain,book,umbrella,galaxy,
3c686e3d4ec24d24380c12a27c6a86d0.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:46:14,midpoint,candle,tree,happiness,book,spoon,sky,bicycle,hammer,umbrella,music,
19b84fb1d792b0bda9341731bb3ae15f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:43:08,midpoint,apple,chair,love,elephant,book,happiness,mountain,umbrella,laughter,diamond,
3ead0105e0b6f49c5b512f325f47e945.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:37:07,midpoint,apple,chair,love,mountain,book,bicycle,happiness,cloud,guitar,ocean,
ed7c51dc9331dcca5467f0410185b546.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:11,midpoint,apple,chair,love,umbrella,mountain,book,freedom,hammer,sunset,galaxy,
a5c869d54e586ad9a8de384aed2e6b65.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:42:04,midpoint,car,book,mountain,happiness,chair,cookie,air,love,tree,rain,
95c7a575c1e82d475d9454d972f08081.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:27:19,midpoint,car,tree,happiness,book,chair,ocean,apple,freedom,love,computer,
9c5fd36270b943d1dcb18cf833df6997.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:23:24,midpoint,apple,chair,freedom,ocean,happiness,hammer,mountain,book,music,bicycle,
3b7294b98a5662e20b5d3284b42a07c3.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:49:44,midpoint,book,apple,happiness,chair,mountain,hammer,computer,umbrella,love,moon,
e0e2360d2f32ed9085331f32069fed39.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:22:07,midpoint,dog,tree,happiness,book,car,ocean,chair,music,diamond,planet,
dae31fad090eedc5036683a71e3c7245.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:53,midpoint,chair,apple,love,car,tree,freedom,book,happiness,computer,dog,
e78c56bd4f02dc135404a550d2837977.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:53:26,midpoint,apple,chair,love,book,sun,tree,happiness,car,mountain,music,
29f90156baaf2a12b0abe650000f00cb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:22:36,midpoint,dog,book,happiness,tree,ocean,computer,umbrella,love,chair,mountain,
428d1c0a8b9d5930c9bc36e71bbd14c5.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:40:01,midpoint,apple,chair,love,elephant,book,freedom,mountain,music,ocean,happiness,
78b7782376df7d7e9162e92e7a51cf8a.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:45:40,midpoint,bird,chair,love,cloud,book,tree,music,lamp,beach,happiness,
a40618cd5fb7e78b7771f11fd7fc8e1f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:29,midpoint,flower,chair,happiness,computer,elephant,sky,book,ocean,love,mountain,
7326a80c48ead1019a58f86aa320fbaf.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:36:28,midpoint,apple,book,happiness,hammer,river,chair,galaxy,guitar,cloud,bicycle,
e693adfa592eacecbcdec68d59522bcf.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:32,midpoint,apple,chair,happiness,mountain,book,sky,hammer,love,tree,bicycle,
53fdc5d6708cce804f9298b90f4c4e6f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:26:34,midpoint,dog,chair,love,mountain,book,car,happiness,tree,pen,ocean,
d9db9fff8b0e16879dc63e6153654037.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:22:05,midpoint,chair,apple,happiness,mountain,book,umbrella,ocean,guitar,laughter,flower,
364a283c6b6f3b3f2f24ca4cbde43832.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:24:04,midpoint,apple,chair,happiness,mountain,guitar,book,hammer,laughter,ocean,key,
822a607ccee66353656223242344d441.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:47,midpoint,chair,cloud,love,book,tree,money,laughter,hammer,ocean,happiness,
b32703b26e72ac780f1943337d776a8a.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:13,midpoint,apple,chair,love,book,cloud,bicycle,happiness,tree,courage,music,
d55dc3a6b95108e709697565b1fa6f25.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:24:06,midpoint,chair,banana,happiness,mountain,umbrella,book,airplane,guitar,laughter,ocean,
9024ea373da4c9479d1dce64e84bb01c.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:50:35,midpoint,dog,book,happiness,mountain,chair,apple,freedom,water,music,sunshine,
0c22bef96be8ecb0f5f34126d62877ee.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:22:22,midpoint,apple,chair,love,bicycle,book,sunlight,anger,cloud,music,ocean,
3041ed7f529293f85f7c55394f846fad.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:26:04,midpoint,dog,chair,happiness,tree,book,ocean,computer,friendship,cloud,money,
e87910675105f2dd843db71a1bcbfc3f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:47:49,midpoint,apple,chair,love,book,mountain,happiness,car,tree,music,bread,
46640d9b6f43a6b5f6d3e8aa3355796a.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:25:04,midpoint,apple,chair,love,book,star,hammer,time,cloud,music,laughter,
75c6385e72a7571e7469f0d86c4806ed.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:22:37,midpoint,tree,chair,happiness,book,rock,airplane,water,bicycle,love,computer,
6c62a9637ac201732a628a09bde0f520.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:43:59,midpoint,apple,chair,happiness,mountain,book,bicycle,love,sun,hammer,ocean,
295689f702cf6af3358d413eb584e6a3.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:24:21,midpoint,flower,chair,happiness,mountain,smartphone,book,sunlight,cookie,truth,elephant,
dac33205a971c0c04298003bd004ba29.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:59,midpoint,book,chair,happiness,tree,car,water,computer,music,cloud,bicycle,
929fef235e1f20f4ce17a7cecfe2970c.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:38:31,midpoint,dog,apple,happiness,chair,ocean,book,freedom,music,mountain,cookie,
d4dc3c16dc235cbc87e80c68412b4af8.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:24:42,midpoint,apple,chair,love,ocean,tree,happiness,book,hammer,cloud,music,
ffde7d2015e1802fc98444837bac0dbc.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:44,midpoint,tree,chair,happiness,guitar,ocean,mountain,book,cloud,coffee,bicycle,
260c8a5f56769c8218bc8a265ed6fa9e.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:26:21,midpoint,chair,moon,happiness,tree,book,hammer,laughter,ocean,cloud,music,
aa83a0574d2a33dbf61b581cf139e421.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:14,midpoint,apple,chair,love,book,cloud,hammer,freedom,ocean,laughter,planet,
1a7baca899dad3698def8f4190950410.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:15,midpoint,flower,chair,happiness,mountain,book,elephant,computer,sunshine,cookie,laughter,
95b5d9c259b5062b387abd2364942aab.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:07,midpoint,flower,chair,happiness,ocean,guitar,mountain,book,pineapple,rain,computer,
cae7531dce405fef095f051310a859cd.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:41:46,midpoint,dog,chair,happiness,cloud,banana,music,book,mountain,laptop,lemonade,
2b15a31b2f0cee48c22c438529761018.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:47,midpoint,chair,banana,happiness,mountain,pencil,moon,freedom,car,book,coffee,
a3c0fcaf5901f8d16471d8fb89c16aec.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:25:12,midpoint,chair,apple,love,tree,car,book,happiness,hammer,mountain,ocean,
d184e05f74645cd2fbac0c1d4ea4cf3b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:43:11,midpoint,apple,chair,happiness,book,mountain,umbrella,music,hammer,laughter,ocean,
751a0ce6fc04a984bdbdfb1537d359b1.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:39:06,midpoint,dog,table,happiness,mountain,guitar,umbrella,book,sunlight,computer,ocean,
ccc741b23d9b61daee01068cee274c11.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:24,midpoint,dog,chair,happiness,mountain,book,flower,music,pencil,cookie,sunset,
9a5605992d9bca8429c23e03c911210f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:22:33,midpoint,chair,apple,happiness,mountain,book,sun,elephant,water,guitar,freedom,
aa093352023ab7c9c7418127926fcf6a.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:39,midpoint,chair,sun,love,computer,mountain,apple,freedom,book,music,diamond,
10914e493be3dd39394884fdf6d424aa.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:37:50,midpoint,dog,chair,happiness,book,cloud,hammer,sunset,diamond,ocean,music,
c69eb6d625deadf21a59be66424fc179.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:45:33,midpoint,dog,book,happiness,mountain,chair,friendship,ocean,banana,laughter,sunshine,
c2cc47c2bdb9ad8bf5327b67bdf94142.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:53:59,midpoint,dog,book,happiness,ocean,chair,mountain,tree,love,computer,music,
1b18ed131d1672ee23ea5913de49e6cb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:34,midpoint,tree,chair,love,ocean,book,rock,cloud,bicycle,happiness,key,
5fe665060342a92ff3fc22c7bba5714b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:59,midpoint,apple,chair,love,mountain,book,sky,happiness,hammer,river,guitar,
0346152f89df9847b5a9f4ebc16b6a3b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:09,midpoint,apple,chair,happiness,mountain,book,umbrella,love,ocean,key,tree,
75729f108dabfaa95660263e4f95469b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:49:46,midpoint,apple,chair,happiness,guitar,mountain,book,sunlight,hammer,ocean,laughter,
3256897a180ef13196ea463301d7fa84.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:36:42,midpoint,dog,tree,happiness,book,car,sky,chair,music,beach,computer,
27fb4e836020164ce6cb65bb403c6682.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:32,midpoint,car,banana,love,computer,table,happiness,book,chair,mountain,freedom,
254564c70fa088eca81a1f3146cbf5cf.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:29,midpoint,chair,apple,love,book,car,adventure,computer,freedom,beach,laughter,
8bb44000bf8fa14f84a9427fe80cc672.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:19,midpoint,dog,chair,happiness,tree,computer,love,book,water,music,sky,
4d5046af61adf3cd734a80b9e00f2e4e.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:38:36,midpoint,chair,apple,happiness,book,ocean,key,mountain,blanket,music,bicycle,
f69789b8c88a83cfc9325fb4547b7e78.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:51,midpoint,mountain,chair,happiness,book,umbrella,river,pineapple,laptop,galaxy,friendship,
7be3c1c042157e11c32610e311727805.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:24:31,midpoint,tree,book,happiness,airplane,hammer,laughter,mountain,cookie,umbrella,music,
a9191dbafe9db88130566a56f22f2554.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:41,midpoint,book,chair,sun,love,water,happiness,tree,music,freedom,computer,
29b4eacd87b5bd9980de3c579eb73eb6.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:25:52,midpoint,apple,chair,love,book,mountain,hammer,happiness,cloud,bicycle,music,
36114b40831452bb6c0382a55ea6caed.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:21:40,midpoint,apple,chair,love,book,car,tree,happiness,table,music,phone,
49315e58b69e9a364f9e14d1b30f495d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:42:51,midpoint,chair,sky,apple,love,book,car,happiness,tree,coffee,music,
fce4b0f41a8c19a115612d7c7d0f22a6.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:22:48,midpoint,apple,chair,freedom,galaxy,laughter,hammer,ocean,pineapple,truth,violin,
e543aa593f98759514dc42ee46dafc5f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:37:35,midpoint,rock,umbrella,happiness,laptop,mountain,tree,cookie,love,book,balloon,
865734177043b238f62376a3c55730c0.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:48:56,midpoint,dog,book,happiness,tree,car,mountain,music,chair,computer,sun,
c1101f511409c6a2a7bcb1d1af3e253d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:54:04,midpoint,cat,chair,freedom,banana,galaxy,laughter,hammer,courage,mountain,book,
c69da5f9f1e7c6e866ad2e3683c70867.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:23:31,midpoint,dog,book,happiness,tree,car,love,cloud,chair,music,mountain,
2601f119f80a182c759cc04d93287138.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:51:27,midpoint,dog,tree,love,book,car,happiness,phone,coffee,guitar,rain,
090a7422e0e097ff1584ba1e51510128.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:26:04,midpoint,flower,chair,happiness,mountain,computer,umbrella,music,book,cloud,guitar,
09584765ee31593597be6d459046c92b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:47:56,midpoint,chair,apple,love,computer,bridge,happiness,book,mountain,freedom,coffee,
ba31c976f1b9d89462ba46f6390045da.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:23,midpoint,flower,chair,happiness,mountain,book,elephant,cookie,sky,guitar,waterfall,
1616d4c1c812ac34e9f899a607318dd4.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:37:25,midpoint,apple,chair,love,sky,book,dog,happiness,music,mountain,bicycle,
b9c91c308ec89e3f8387807da621d9c4.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:46:58,midpoint,chair,banana,love,laptop,table,elephant,happiness,paper,mountain,water,
23666c49ef622ad15065a0a370c34b1f.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:38:23,midpoint,apple,chair,freedom,elephant,book,umbrella,love,mountain,bicycle,music,
ae13f1d948dd1435aaaa2b6f9e137736.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:32,midpoint,chair,apple,love,book,cloud,bicycle,freedom,clock,music,diamond,
d462654ee557c1e01419d9f673c3c164.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:21:43,midpoint,book,moon,chair,happiness,tree,car,love,apple,time,water,
345070f49209d4bd3328dfc0fbfd18eb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:54:28,midpoint,dog,car,happiness,tree,book,ocean,chair,music,sun,cloud,
fe448d17d685b4924baeb7c02a7e71db.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:47:20,midpoint,apple,chair,love,internet,elephant,freedom,book,sunrise,happiness,tree,
ef68045f133ff9047c1da891ddeee679.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:54:57,midpoint,water,chair,happiness,mountain,guitar,book,umbrella,pizza,sun,tree,
a57cc5802d8cdf5ba9269533f0578c5d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:45:57,midpoint,apple,car,happiness,chair,mountain,book,lamp,freedom,river,laptop,
b132cf766556253055fcbed503e9c0c9.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:41,midpoint,chair,umbrella,happiness,mountain,book,guitar,tea,cloud,scissors,waterfall,
1bd8d5869277f630a9552045fefb0b24.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:27:24,midpoint,apple,chair,freedom,ocean,hat,love,tree,book,music,happiness,
e2c8f067f4ed2d5018bc384b08b6fd20.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:49:56,midpoint,apple,chair,happiness,ocean,book,mountain,friendship,umbrella,music,diamond,
3790610ca365d265637ec6e125223b87.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:46:11,midpoint,dog,table,happiness,cloud,book,fire,bicycle,laughter,tree,ocean,
94da06cbe9592733af29100b7cb16be9.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:49,midpoint,apple,table,happiness,tree,book,ocean,computer,love,chair,sky,
d10c5bbc7f5a41948908de886ed0620b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:54:33,midpoint,chair,apple,happiness,mountain,book,car,ocean,table,love,sky,
aa0cc1a466a2c1b91bdd59cdb8000d10.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:24:36,midpoint,apple,chair,happiness,book,ocean,hammer,cat,clock,mountain,love,
5713a31bb7842beec2fa3a21275db8a3.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:22:34,midpoint,apple,chair,happiness,ocean,umbrella,book,freedom,mountain,keys,butterfly,
1e49ebcebe8f86dedb17eee775681b75.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:45:45,midpoint,apple,chair,happiness,guitar,mountain,hammer,courage,book,cloud,bicycle,
7f20b52bb6d896ad645a8cab29b7f183.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:25:47,midpoint,cat,chair,happiness,mountain,umbrella,cookie,friendship,ocean,pencil,galaxy,
34543cc3ec98ebef5bbfc2ec41aa0ff4.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:27:43,midpoint,dog,chair,happiness,mountain,umbrella,pineapple,freedom,computer,book,starfish,
09548c543e1aa4187bf159a818e8bd77.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:25:02,midpoint,dog,book,happiness,tree,chair,freedom,coffee,mountain,computer,beach,
ca216fe210c1b7fe62a84f226b33ef33.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:25:07,midpoint,bird,chair,happiness,ocean,bicycle,courage,book,mountain,cloud,guitar,
52fc1b26e932a18682c4bc19d56099cb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:38:53,midpoint,dog,book,happiness,chair,ocean,diamond,tree,laughter,mountain,clock,
0e95a30d5890e8c55669c50f1c06121e.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:26:09,midpoint,book,chair,happiness,ocean,tree,computer,love,mountain,camera,music,
edb5cb32c0baae94b3d796d34f1d569b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:41:54,midpoint,flower,chair,happiness,pencil,ocean,elephant,music,cloud,bicycle,book,
3b45564bc78ce45b26cf7a43bba66b62.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:36:54,midpoint,dog,chair,happiness,mountain,book,umbrella,guitar,ocean,cloud,diamond,
d61186c492ac7d6a7725930f5313d745.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:24:21,midpoint,dog,sun,chair,love,banana,freedom,book,mountain,music,happiness,
f1652e04cbb2bf7038a6bfbdc1c2d062.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:22:58,midpoint,dog,book,happiness,mountain,chair,pineapple,computer,freedom,dream,telescope,
94b180e7f89654be26882cc0401231ff.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:50:23,midpoint,apple,chair,love,book,mountain,happiness,hammer,ocean,laughter,key,
bb8226e6ab53e4fdfbe35d22257adf74.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:42:15,midpoint,apple,chair,love,mountain,book,happiness,tree,car,coffee,freedom,
955f53cbf116174052981a5e45b27250.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:45:19,midpoint,flower,book,chair,happiness,mountain,pineapple,hammer,music,bicycle,cloud,
882767642316c5b1b951175aaded7b5d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:40:14,midpoint,book,chair,happiness,cloud,mountain,cookie,love,bicycle,ocean,music,
72fe3d2ecf2783aa4c7b43969d5a5d3d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:37:53,midpoint,apple,chair,happiness,mountain,book,umbrella,courage,cloud,bicycle,music,
d01a1bae46a4638265369e1fbf549a17.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:02,midpoint,chair,dog,happiness,book,tree,mountain,freedom,computer,water,imagination,
735127e3025b0e6209d3f657ea9e3b9d.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:27:40,midpoint,book,chair,happiness,elephant,watermelon,freedom,cloud,bicycle,laughter,mountain,
7c64688fabfca2e128db4ed432f2dd28.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:41:04,midpoint,apple,chair,happiness,mountain,pencil,car,laughter,ocean,book,tree,
0ae2bc86705ff08c2ab16b2e43aaae66.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:44:36,midpoint,apple,chair,happiness,ocean,book,umbrella,freedom,mountain,guitar,sun,
491aedfdf4afe14033eb8aadb028f4f2.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:09,midpoint,tree,car,happiness,book,cloud,spoon,pencil,friendship,table,ocean,
70fa3a1587414ce706efcdeb5b893fdb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:26:47,midpoint,bird,table,moon,happiness,car,book,tree,water,music,courage,
836d4bfb6f72250f4e300bedc4afedb0.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-20T17:27:09,midpoint,book,lamp,freedom,tree,chair,happiness,rock,spoon,water,music,
b50c1f7eb29e83ee052f41955455fda0.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:39:58,midpoint,dog,chair,happiness,mountain,lemon,computer,laughter,book,car,umbrella,
6797d489c43718177be49151ee06d0d3.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:22:38,midpoint,elephant,book,love,chair,ocean,happiness,tree,computer,music,diamond,
0ba562f0f8555f8f1fa98bf1adf0ec9b.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-17T10:52:16,midpoint,tree,chair,happiness,book,mountain,computer,love,window,airplane,water,
287bf9b335816fea3126421a264ae142.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:43:31,midpoint,dog,table,happiness,mountain,computer,umbrella,friendship,banana,freedom,book,
b04cbf682c98b7a98c30c1ace0c2dacf.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:42:23,midpoint,dog,book,happiness,tree,car,beach,lamp,music,mountain,sky,
f751e677048a28ee550d9dbe20093ffb.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-18T20:35:35,midpoint,dog,book,happiness,ocean,chair,freedom,mountain,music,love,airplane,
555d3b7a428a611bb5461a665c71b8e8.pickle,openai,GPT-3.5-Turbo,NHB_2024,2022,2024-06-19T07:23:20,midpoint,apple,chair,love,book,sky,hammer,water,music,coffee,tree,
