model_name,provider,intelligence,region,reasoning,release_date,date_precision,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,between_unit_posaware
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,book,mountain,umbrella,music,hammer,laughter,ocean,78.228134,75.108798
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,table,happiness,mountain,guitar,umbrella,book,sunlight,computer,ocean,79.231766,76.048260
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,mountain,book,flower,music,pencil,cookie,sunset,76.761993,75.029104
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,mountain,book,sun,elephant,water,guitar,freedom,76.524651,75.796478
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,sun,love,computer,mountain,apple,freedom,book,music,diamond,74.260880,75.587651
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,book,cloud,hammer,sunset,diamond,ocean,music,81.024155,76.114690
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,mountain,chair,friendship,ocean,banana,laughter,sunshine,75.084396,76.136480
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,ocean,chair,mountain,tree,love,computer,music,74.426773,75.104596
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,chair,love,ocean,book,rock,cloud,bicycle,happiness,key,74.434677,74.491673
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,mountain,book,sky,happiness,hammer,river,guitar,73.726219,73.571815
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,book,umbrella,love,ocean,key,tree,76.003578,74.424217
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,guitar,mountain,book,sunlight,hammer,ocean,laughter,80.172501,75.518732
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,tree,happiness,book,car,sky,chair,music,beach,computer,74.842804,74.820150
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,car,banana,love,computer,table,happiness,book,chair,mountain,freedom,76.139206,77.126331
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,love,book,car,adventure,computer,freedom,beach,laughter,74.777115,77.845477
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,tree,computer,love,book,water,music,sky,74.019119,74.839227
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,book,ocean,key,mountain,blanket,music,bicycle,78.610733,76.366166
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,mountain,chair,happiness,book,umbrella,river,pineapple,laptop,galaxy,friendship,79.318100,75.912414
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,book,happiness,airplane,hammer,laughter,mountain,cookie,umbrella,music,77.555954,76.097839
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,sun,love,water,happiness,tree,music,freedom,computer,72.158607,74.879581
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,mountain,hammer,happiness,cloud,bicycle,music,77.692101,74.763360
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,car,tree,happiness,table,music,phone,74.844650,74.389661
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,sky,apple,love,book,car,happiness,tree,coffee,music,74.935516,76.047493
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,freedom,galaxy,laughter,hammer,ocean,pineapple,truth,violin,80.309540,76.523695
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,rock,umbrella,happiness,laptop,mountain,tree,cookie,love,book,balloon,77.522644,76.611893
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,car,mountain,music,chair,computer,sun,74.488243,75.641432
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,cat,chair,freedom,banana,galaxy,laughter,hammer,courage,mountain,book,80.716850,77.366777
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,car,love,cloud,chair,music,mountain,73.770996,75.765151
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,tree,love,book,car,happiness,phone,coffee,guitar,rain,72.943726,76.227378
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,chair,happiness,mountain,computer,umbrella,music,book,cloud,guitar,76.838913,75.464869
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,love,computer,bridge,happiness,book,mountain,freedom,coffee,76.876953,77.431949
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,chair,happiness,mountain,book,elephant,cookie,sky,guitar,waterfall,77.307388,75.555817
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,sky,book,dog,happiness,music,mountain,bicycle,73.956924,73.863915
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,banana,love,laptop,table,elephant,happiness,paper,mountain,water,75.918190,76.861820
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,freedom,elephant,book,umbrella,love,mountain,bicycle,music,76.014984,75.079664
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,love,book,cloud,bicycle,freedom,clock,music,diamond,78.199562,77.325897
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,moon,chair,happiness,tree,car,love,apple,time,water,73.837738,76.079867
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,car,happiness,tree,book,ocean,chair,music,sun,cloud,75.873444,75.194079
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,internet,elephant,freedom,book,sunrise,happiness,tree,76.668182,75.753477
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,water,chair,happiness,mountain,guitar,book,umbrella,pizza,sun,tree,78.691986,75.653779
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,car,happiness,chair,mountain,book,lamp,freedom,river,laptop,79.010201,75.603584
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,umbrella,happiness,mountain,book,guitar,tea,cloud,scissors,waterfall,78.064125,77.184372
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,freedom,ocean,hat,love,tree,book,music,happiness,75.301712,74.180549
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,ocean,book,mountain,friendship,umbrella,music,diamond,77.114227,74.604554
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,table,happiness,cloud,book,fire,bicycle,laughter,tree,ocean,78.454330,75.908415
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,table,happiness,tree,book,ocean,computer,love,chair,sky,75.475800,74.829653
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,mountain,book,car,ocean,table,love,sky,77.619644,76.388891
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,book,ocean,hammer,cat,clock,mountain,love,80.301651,74.706730
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,ocean,umbrella,book,freedom,mountain,keys,butterfly,76.868347,75.231539
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,guitar,mountain,hammer,courage,book,cloud,bicycle,79.646667,75.666772
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,cat,chair,happiness,mountain,umbrella,cookie,friendship,ocean,pencil,galaxy,76.181381,75.700571
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,mountain,umbrella,pineapple,freedom,computer,book,starfish,76.310310,75.705118
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,chair,freedom,coffee,mountain,computer,beach,74.537827,75.950859
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,bird,chair,happiness,ocean,bicycle,courage,book,mountain,cloud,guitar,77.097008,75.811904
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,chair,ocean,diamond,tree,laughter,mountain,clock,77.418205,75.347309
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,ocean,tree,computer,love,mountain,camera,music,74.915718,75.326962
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,chair,happiness,pencil,ocean,elephant,music,cloud,bicycle,book,77.754471,75.059069
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,mountain,book,umbrella,guitar,ocean,cloud,diamond,78.329262,75.999410
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,sun,chair,love,banana,freedom,book,mountain,music,happiness,74.743271,75.679205
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,mountain,chair,pineapple,computer,freedom,dream,telescope,80.087280,77.101418
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,mountain,happiness,hammer,ocean,laughter,key,77.692101,75.048628
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,mountain,book,happiness,tree,car,coffee,freedom,73.886414,74.221853
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,book,chair,happiness,mountain,pineapple,hammer,music,bicycle,cloud,80.484245,77.679280
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,cloud,mountain,cookie,love,bicycle,ocean,music,76.902527,76.296474
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,book,umbrella,courage,cloud,bicycle,music,78.761452,75.479862
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,dog,happiness,book,tree,mountain,freedom,computer,water,imagination,74.402916,75.693427
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,elephant,watermelon,freedom,cloud,bicycle,laughter,mountain,80.098793,77.568188
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,pencil,car,laughter,ocean,book,tree,79.338791,74.845886
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,ocean,book,umbrella,freedom,mountain,guitar,sun,76.868347,75.223079
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,car,happiness,book,cloud,spoon,pencil,friendship,table,ocean,80.338142,76.377697
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,bird,table,moon,happiness,car,book,tree,water,music,courage,73.788330,75.559662
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,lamp,freedom,tree,chair,happiness,rock,spoon,water,music,77.797279,77.336051
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,mountain,lemon,computer,laughter,book,car,umbrella,78.012238,75.350805
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,elephant,book,love,chair,ocean,happiness,tree,computer,music,diamond,73.362411,75.263710
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,chair,happiness,book,mountain,computer,love,window,airplane,water,74.810013,74.121481
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,table,happiness,mountain,computer,umbrella,friendship,banana,freedom,book,77.180260,75.791426
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,car,beach,lamp,music,mountain,sky,75.747414,76.350274
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,ocean,chair,freedom,mountain,music,love,airplane,74.483315,75.827598
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,sky,hammer,water,music,coffee,tree,77.027061,74.092884
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,cloud,book,chair,love,camera,tree,apple,freedom,music,76.503029,76.099493
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,chair,ocean,computer,banana,freedom,mountain,music,78.665817,75.941880
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,book,umbrella,freedom,guitar,ocean,cloud,76.932770,75.189654
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,bird,table,love,umbrella,guitar,ocean,happiness,mountain,computer,book,75.176094,74.850850
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,music,chair,happiness,mountain,banana,car,love,book,sky,peace,75.455559,75.583359
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,car,book,ocean,tree,music,lamp,diamond,77.446365,76.015682
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,ocean,book,hammer,freedom,tree,elephant,courage,78.400749,75.165680
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,mountain,umbrella,happiness,car,tree,music,76.003586,74.662527
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,freedom,ocean,book,love,mountain,music,happiness,car,75.204895,74.336928
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,sunshine,elephant,book,freedom,guitar,mountain,cloud,76.271385,74.936516
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,cloud,book,hammer,happiness,tree,ocean,laughter,78.884193,75.518199
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,book,star,hammer,mountain,music,umbrella,diamond,81.257668,75.658075
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,ocean,book,freedom,mountain,elephant,laughter,sunset,76.336258,74.618917
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,mountain,freedom,book,elephant,rain,music,courage,75.852470,74.612739
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,ocean,book,sun,happiness,guitar,elephant,freedom,73.208954,73.754519
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,book,cloud,guitar,laughter,candle,ocean,79.585770,75.369949
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,car,ocean,computer,flower,chair,music,75.863045,75.889195
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,mountain,book,umbrella,pineapple,hammer,love,galaxy,79.005363,76.133130
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,book,happiness,mountain,spoon,laptop,dog,cloud,music,chair,79.811722,76.931363
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,hammer,book,happiness,mountain,chair,moon,cloud,toothbrush,laughter,77.803162,76.375522
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,planet,laughter,book,chair,love,banana,music,sunrise,diamond,76.234177,76.439683
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,book,happiness,tree,car,chocolate,chair,freedom,sky,music,75.248161,76.173697
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,tree,love,book,sun,elephant,happiness,mountain,cloud,ocean,72.707581,75.015375
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,ocean,elephant,happiness,bicycle,moon,music,75.468346,74.014124
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,tree,computer,ocean,banana,love,mountain,music,77.965546,75.920410
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,chair,happiness,moon,book,umbrella,tree,love,pizza,ocean,75.270660,74.998247
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,ocean,book,umbrella,mountain,laughter,computer,sun,77.619797,74.639387
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,sun,book,car,ocean,pencil,happiness,tree,74.573586,74.203398
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,sky,apple,love,book,hat,tree,ocean,happiness,music,73.903442,75.881489
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,mountain,book,sunshine,guitar,ocean,laughter,flower,77.932549,75.021457
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,cloud,hammer,freedom,guitar,pineapple,moon,79.366920,75.637782
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,tree,car,mountain,computer,light,water,music,76.497124,76.278590
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,ocean,book,mountain,happiness,computer,umbrella,tree,74.683495,74.032823
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,freedom,book,cloud,hammer,love,mountain,music,pizza,79.366913,75.501183
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,ocean,chair,happiness,tree,computer,love,book,bicycle,cloud,music,74.915726,74.888055
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,chair,happiness,mountain,book,elephant,water,computer,love,sun,75.775078,74.684880
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,bicycle,love,planet,book,hammer,music,bed,diamond,firefly,77.565384,75.848115
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,elephant,sky,book,happiness,mountain,music,water,74.815277,73.911512
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,book,sun,elephant,freedom,moon,guitar,happiness,75.807877,74.224299
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,elephant,book,rainbow,chair,cookie,mountain,galaxy,laughter,hammer,ocean,78.444466,77.777535
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,mountain,happiness,book,car,tree,music,light,friendship,ocean,76.500198,75.361046
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,happiness,umbrella,mountain,spoon,cloud,book,freedom,sun,76.761452,75.135907
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,ocean,tree,happiness,computer,book,bottle,music,74.345276,74.208129
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,sun,happiness,book,elephant,ocean,freedom,cookie,mountain,music,74.087547,75.510172
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,freedom,book,tree,happiness,star,car,ocean,72.994766,74.437031
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,cloud,book,hammer,music,tree,ocean,happiness,79.037979,75.806239
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,book,hammer,mountain,love,cloud,bicycle,music,77.692101,76.279552
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,tree,cloud,coffee,guitar,mountain,freedom,river,78.350204,76.587991
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,happiness,tree,banana,computer,ocean,hammer,music,basketball,77.965530,76.080689
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,cloud,book,freedom,music,mountain,hammer,happiness,75.958321,75.684935
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,flower,chair,love,umbrella,mountain,cookie,laughter,book,sunshine,elephant,75.907722,75.199958
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,book,happiness,chair,ocean,spoon,earthquake,flower,cloud,bicycle,81.201065,76.508991
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,dog,sky,book,happiness,chair,ocean,smartphone,tree,love,car,79.413887,77.041461
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,sky,happiness,book,elephant,ocean,lamp,music,mountain,computer,75.435432,75.620589
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,love,tree,computer,happiness,rock,umbrella,cloud,coffee,74.992401,76.045376
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,apple,happiness,ocean,book,mountain,music,elephant,love,sunset,77.296402,76.306471
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,apple,car,happiness,book,ocean,chair,computer,love,mountain,77.446365,75.775567
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,tree,chair,freedom,book,cloud,pencil,happiness,mountain,spoon,music,78.421906,75.800870
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,book,chair,love,tree,money,happiness,computer,sky,pineapple,freedom,73.931297,76.804920
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,chair,elephant,watermelon,love,guitar,cloud,book,pizza,sun,happiness,80.867867,77.845347
GPT-3.5-Turbo,openai,all-rounder,,,2023-02-28,exact,apple,chair,love,mountain,book,happiness,car,ocean,tree,clock,75.783524,74.897618
