model_name,provider,intelligence,dat_score,between_unit_posaware,uniqueness_human_agnostic,uniqueness_fixed_pool_legacy
GPT-3.5-Turbo,openai,all-rounder,76.518105,76.087380,78.179275,77.830520
GPT-3.5-Turbo,openai,all-rounder,79.477074,75.397135,79.627559,79.693676
GPT-3.5-Turbo,openai,all-rounder,73.706100,74.602901,77.044175,77.229566
GPT-3.5-Turbo,openai,all-rounder,75.835014,76.109628,78.543484,78.567023
GPT-3.5-Turbo,openai,all-rounder,75.997139,74.882159,79.184781,79.283783
GPT-3.5-Turbo,openai,all-rounder,76.401505,74.767384,78.961996,78.792691
GPT-3.5-Turbo,openai,all-rounder,73.184723,74.552151,77.121017,77.304731
GPT-3.5-Turbo,openai,all-rounder,76.728485,76.188283,78.510655,78.476924
GPT-3.5-Turbo,openai,all-rounder,77.382103,77.820576,79.491554,79.326338
GPT-3.5-Turbo,openai,all-rounder,79.597946,76.715982,80.299835,80.317633
GPT-3.5-Turbo,openai,all-rounder,80.415672,76.717069,79.474548,79.577475
GPT-3.5-Turbo,openai,all-rounder,77.857971,77.129691,78.566032,78.921268
GPT-3.5-Turbo,openai,all-rounder,76.767990,74.673927,77.915398,77.842163
GPT-3.5-Turbo,openai,all-rounder,75.118637,75.304795,77.670793,77.504123
GPT-3.5-Turbo,openai,all-rounder,74.410980,75.035292,77.878045,77.772879
GPT-3.5-Turbo,openai,all-rounder,74.033966,74.505037,79.224051,78.993078
GPT-3.5-Turbo,openai,all-rounder,74.828354,75.043735,78.093585,78.028854
GPT-3.5-Turbo,openai,all-rounder,76.679955,75.152453,79.076897,78.959514
GPT-3.5-Turbo,openai,all-rounder,75.257668,75.674543,79.134556,79.134380
GPT-3.5-Turbo,openai,all-rounder,76.550743,76.960851,79.214921,79.151492
GPT-3.5-Turbo,openai,all-rounder,74.382660,73.929488,77.606380,77.861539
GPT-3.5-Turbo,openai,all-rounder,76.944717,75.833574,78.720946,78.750535
GPT-3.5-Turbo,openai,all-rounder,80.871689,79.054954,79.822041,79.944423
GPT-3.5-Turbo,openai,all-rounder,77.270172,75.402418,78.876528,79.137181
GPT-3.5-Turbo,openai,all-rounder,80.532646,77.884428,79.895871,80.054471
GPT-3.5-Turbo,openai,all-rounder,77.687370,76.957104,78.926673,78.988870
GPT-3.5-Turbo,openai,all-rounder,74.070068,75.800561,77.108232,76.854960
GPT-3.5-Turbo,openai,all-rounder,75.852493,74.750067,78.746201,78.682931
GPT-3.5-Turbo,openai,all-rounder,77.686783,76.901693,78.483230,78.734794
GPT-3.5-Turbo,openai,all-rounder,74.288658,75.807292,77.413612,77.409811
GPT-3.5-Turbo,openai,all-rounder,78.483742,76.706076,79.651326,79.597022
GPT-3.5-Turbo,openai,all-rounder,71.057747,75.876514,78.542214,78.579556
GPT-3.5-Turbo,openai,all-rounder,78.457138,75.813815,78.751690,79.003085
GPT-3.5-Turbo,openai,all-rounder,82.428848,77.759034,80.052936,79.943191
GPT-3.5-Turbo,openai,all-rounder,76.347473,74.705047,77.957049,77.850066
GPT-3.5-Turbo,openai,all-rounder,77.267128,76.326136,78.266168,78.429366
GPT-3.5-Turbo,openai,all-rounder,78.492126,74.848587,79.142436,79.329765
GPT-3.5-Turbo,openai,all-rounder,75.885597,75.134396,77.983907,77.967419
GPT-3.5-Turbo,openai,all-rounder,74.019112,75.666696,77.798407,77.877953
GPT-3.5-Turbo,openai,all-rounder,77.575615,76.451407,78.690253,78.588862
GPT-3.5-Turbo,openai,all-rounder,68.933884,74.238738,76.702105,76.598342
GPT-3.5-Turbo,openai,all-rounder,75.783524,76.724995,78.086249,78.332004
GPT-3.5-Turbo,openai,all-rounder,76.319901,76.271353,78.175851,78.440870
GPT-3.5-Turbo,openai,all-rounder,78.475327,76.148624,79.562704,79.592629
GPT-3.5-Turbo,openai,all-rounder,79.796585,77.160515,79.264138,79.160665
GPT-3.5-Turbo,openai,all-rounder,76.498116,75.993342,79.520955,79.903915
GPT-3.5-Turbo,openai,all-rounder,76.836159,74.262894,78.520414,78.539597
GPT-3.5-Turbo,openai,all-rounder,79.050156,75.061952,79.135755,79.052919
GPT-3.5-Turbo,openai,all-rounder,75.750458,75.179055,78.713208,78.555925
GPT-3.5-Turbo,openai,all-rounder,77.835724,76.440080,78.930699,79.076770
GPT-3.5-Turbo,openai,all-rounder,77.780930,75.025454,79.068278,79.087180
GPT-3.5-Turbo,openai,all-rounder,73.799171,74.814164,77.704042,77.846273
GPT-3.5-Turbo,openai,all-rounder,76.299812,76.254014,78.696011,78.593533
GPT-3.5-Turbo,openai,all-rounder,72.634789,74.538660,77.397829,77.338187
GPT-3.5-Turbo,openai,all-rounder,78.734344,75.406737,78.569794,78.600776
GPT-3.5-Turbo,openai,all-rounder,79.850731,77.873527,80.065217,80.182287
GPT-3.5-Turbo,openai,all-rounder,74.410980,74.288170,78.196322,77.772879
GPT-3.5-Turbo,openai,all-rounder,76.354652,76.745055,79.193755,79.177064
GPT-3.5-Turbo,openai,all-rounder,79.258072,74.899494,78.633197,78.726122
GPT-3.5-Turbo,openai,all-rounder,75.676041,74.586319,78.122341,77.889318
GPT-3.5-Turbo,openai,all-rounder,75.552704,75.511983,77.849353,77.982140
GPT-3.5-Turbo,openai,all-rounder,74.857513,75.702813,78.510784,78.076238
GPT-3.5-Turbo,openai,all-rounder,77.909401,77.039205,78.644813,78.587246
GPT-3.5-Turbo,openai,all-rounder,76.886787,76.416010,78.589083,78.561727
GPT-3.5-Turbo,openai,all-rounder,76.111984,77.119424,78.464025,78.638219
GPT-3.5-Turbo,openai,all-rounder,76.894691,77.391272,78.064512,78.393124
GPT-3.5-Turbo,openai,all-rounder,76.555649,77.212940,79.661692,79.410061
GPT-3.5-Turbo,openai,all-rounder,77.446381,74.577365,77.716338,77.899999
GPT-3.5-Turbo,openai,all-rounder,77.986351,74.897561,79.253027,79.268217
GPT-3.5-Turbo,openai,all-rounder,74.727699,76.359643,77.759774,77.751712
GPT-3.5-Turbo,openai,all-rounder,74.534431,74.580079,78.221845,78.354663
GPT-3.5-Turbo,openai,all-rounder,76.156357,74.693273,78.628664,78.552377
GPT-3.5-Turbo,openai,all-rounder,73.318390,74.007521,77.608748,77.724269
GPT-3.5-Turbo,openai,all-rounder,74.019119,74.759765,77.903577,77.877953
GPT-3.5-Turbo,openai,all-rounder,74.774895,75.884483,77.333576,77.410515
GPT-3.5-Turbo,openai,all-rounder,73.088326,73.747412,77.380159,77.510246
GPT-3.5-Turbo,openai,all-rounder,76.194626,75.272166,78.458108,78.318896
GPT-3.5-Turbo,openai,all-rounder,77.832573,76.101300,78.820539,78.933549
GPT-3.5-Turbo,openai,all-rounder,77.385292,75.259028,78.917215,79.208829
GPT-3.5-Turbo,openai,all-rounder,78.800293,75.951033,77.979438,78.006120
GPT-3.5-Turbo,openai,all-rounder,74.274284,74.416336,76.813490,77.262436
GPT-3.5-Turbo,openai,all-rounder,77.233490,75.986320,78.493453,78.401419
GPT-3.5-Turbo,openai,all-rounder,77.692101,75.119703,78.720776,78.832046
GPT-3.5-Turbo,openai,all-rounder,72.369720,75.365483,77.053033,77.132222
GPT-3.5-Turbo,openai,all-rounder,78.872749,75.612345,78.798311,78.626681
GPT-3.5-Turbo,openai,all-rounder,77.816772,76.465080,79.872147,79.648534
GPT-3.5-Turbo,openai,all-rounder,78.755363,76.756968,79.306800,79.354497
GPT-3.5-Turbo,openai,all-rounder,78.114304,76.402449,78.920190,79.025856
GPT-3.5-Turbo,openai,all-rounder,75.256683,73.272486,77.540649,77.637556
GPT-3.5-Turbo,openai,all-rounder,76.257675,76.202086,77.750301,77.974606
GPT-3.5-Turbo,openai,all-rounder,75.928375,74.349684,78.555054,78.328175
GPT-3.5-Turbo,openai,all-rounder,74.483315,74.776046,78.423467,78.707724
GPT-3.5-Turbo,openai,all-rounder,78.292000,76.629813,78.532189,78.509146
GPT-3.5-Turbo,openai,all-rounder,76.148758,73.812077,78.051282,77.993574
GPT-3.5-Turbo,openai,all-rounder,77.511818,75.453656,77.575918,77.866750
GPT-3.5-Turbo,openai,all-rounder,78.532707,76.810303,79.342959,79.170072
GPT-3.5-Turbo,openai,all-rounder,76.532433,75.769453,78.955048,78.893572
GPT-3.5-Turbo,openai,all-rounder,77.346893,76.435725,79.509927,79.486198
GPT-3.5-Turbo,openai,all-rounder,78.114113,76.675876,78.327045,78.212785
GPT-3.5-Turbo,openai,all-rounder,76.625443,75.640947,78.286170,78.513511
GPT-3.5-Turbo,openai,all-rounder,73.965797,76.350350,77.387793,77.462887
GPT-3.5-Turbo,openai,all-rounder,78.964790,76.984772,78.730214,78.806024
GPT-3.5-Turbo,openai,all-rounder,75.702110,73.879734,77.934587,77.757525
GPT-3.5-Turbo,openai,all-rounder,75.807877,74.451096,77.925775,78.119186
GPT-3.5-Turbo,openai,all-rounder,77.403053,75.058312,78.020405,78.109803
GPT-3.5-Turbo,openai,all-rounder,75.142967,74.504842,78.146343,78.197999
GPT-3.5-Turbo,openai,all-rounder,75.990089,75.879362,77.926130,78.051847
GPT-3.5-Turbo,openai,all-rounder,76.748451,75.601228,77.952152,77.938068
GPT-3.5-Turbo,openai,all-rounder,78.572830,76.274955,79.261652,79.235427
GPT-3.5-Turbo,openai,all-rounder,83.192375,79.690100,81.874664,81.755076
GPT-3.5-Turbo,openai,all-rounder,79.807709,77.218158,79.378383,78.933129
GPT-3.5-Turbo,openai,all-rounder,79.223999,76.096164,79.193888,79.141805
GPT-3.5-Turbo,openai,all-rounder,78.129097,77.053721,79.844566,80.012233
GPT-3.5-Turbo,openai,all-rounder,75.867966,75.988316,77.453241,77.799976
GPT-3.5-Turbo,openai,all-rounder,74.421562,74.535398,78.947734,78.726783
GPT-3.5-Turbo,openai,all-rounder,75.783524,74.680847,78.333509,78.332004
GPT-3.5-Turbo,openai,all-rounder,74.927917,74.406884,77.718060,77.933414
GPT-3.5-Turbo,openai,all-rounder,75.117386,74.248726,78.260626,78.384198
GPT-3.5-Turbo,openai,all-rounder,76.034256,75.671887,78.048333,78.228793
GPT-3.5-Turbo,openai,all-rounder,76.436996,75.358754,78.415412,78.513947
GPT-3.5-Turbo,openai,all-rounder,83.597008,77.810205,80.876232,80.859036
GPT-3.5-Turbo,openai,all-rounder,77.692101,74.525049,78.654972,78.832046
GPT-3.5-Turbo,openai,all-rounder,80.036125,77.732390,79.813717,79.683626
GPT-3.5-Turbo,openai,all-rounder,75.764664,75.343883,79.458539,79.275956
GPT-3.5-Turbo,openai,all-rounder,77.663872,76.090672,79.255675,79.270115
GPT-3.5-Turbo,openai,all-rounder,74.954956,75.152082,77.831243,78.113122
GPT-3.5-Turbo,openai,all-rounder,78.951904,77.321601,78.118144,78.311381
GPT-3.5-Turbo,openai,all-rounder,74.996941,75.564438,78.920284,79.355624
GPT-3.5-Turbo,openai,all-rounder,79.214806,75.713206,79.616298,79.594275
GPT-3.5-Turbo,openai,all-rounder,73.971436,75.509139,77.162920,77.186309
GPT-3.5-Turbo,openai,all-rounder,77.517410,75.083815,79.209234,79.145285
GPT-3.5-Turbo,openai,all-rounder,77.280426,75.317963,78.639254,79.011574
GPT-3.5-Turbo,openai,all-rounder,75.449707,74.983481,78.286515,78.662630
GPT-3.5-Turbo,openai,all-rounder,76.471558,76.292303,79.028024,78.801701
GPT-3.5-Turbo,openai,all-rounder,76.748589,77.119396,78.645635,78.770416
GPT-3.5-Turbo,openai,all-rounder,76.719994,75.580306,77.771780,77.870579
GPT-3.5-Turbo,openai,all-rounder,77.294800,75.136798,78.498776,78.543659
GPT-3.5-Turbo,openai,all-rounder,77.619644,76.387137,78.189852,78.374157
GPT-3.5-Turbo,openai,all-rounder,76.623863,74.375197,78.221928,78.418482
GPT-3.5-Turbo,openai,all-rounder,75.249817,74.919168,77.965217,78.099693
GPT-3.5-Turbo,openai,all-rounder,79.231766,76.149261,79.155912,79.038501
GPT-3.5-Turbo,openai,all-rounder,77.991730,75.372434,80.007328,80.152953
GPT-3.5-Turbo,openai,all-rounder,80.618164,78.333244,80.035141,80.366947
GPT-3.5-Turbo,openai,all-rounder,82.281860,78.051619,80.593036,80.611277
GPT-3.5-Turbo,openai,all-rounder,79.258072,76.726870,78.603692,78.726122
GPT-3.5-Turbo,openai,all-rounder,73.955284,75.147297,77.836002,77.784433
GPT-3.5-Turbo,openai,all-rounder,79.433540,76.890090,79.255613,79.385282
GPT-3.5-Turbo,openai,all-rounder,76.271385,74.688354,78.543560,78.679387
GPT-3.5-Turbo,openai,all-rounder,75.221893,74.944277,78.490798,78.233566
GPT-3.5-Turbo,openai,all-rounder,74.844650,74.460019,77.782803,77.857846
GPT-3.5-Turbo,openai,all-rounder,74.023453,75.574579,77.876458,77.966023
GPT-3.5-Turbo,openai,all-rounder,84.056564,78.439558,80.493847,80.433533
GPT-3.5-Turbo,openai,all-rounder,77.246582,76.074616,78.970439,78.913574
GPT-3.5-Turbo,openai,all-rounder,75.281631,74.306490,78.148251,78.302714
GPT-3.5-Turbo,openai,all-rounder,79.120949,75.049839,79.529064,79.716445
GPT-3.5-Turbo,openai,all-rounder,73.919312,75.604434,77.884868,77.776708
GPT-3.5-Turbo,openai,all-rounder,76.794525,76.699234,78.613656,78.854434
GPT-3.5-Turbo,openai,all-rounder,75.870094,75.814068,78.545036,78.847310
GPT-3.5-Turbo,openai,all-rounder,79.747566,77.481450,80.068616,80.096069
GPT-3.5-Turbo,openai,all-rounder,78.969856,75.305779,78.891763,78.949609
GPT-3.5-Turbo,openai,all-rounder,75.995384,75.123781,78.151656,78.173243
GPT-3.5-Turbo,openai,all-rounder,75.843163,75.980227,77.468361,77.428632
GPT-3.5-Turbo,openai,all-rounder,76.438377,76.551657,78.020084,77.939353
GPT-3.5-Turbo,openai,all-rounder,77.076324,75.295386,77.553080,77.484246
GPT-3.5-Turbo,openai,all-rounder,76.137321,75.353901,78.175412,78.052627
GPT-3.5-Turbo,openai,all-rounder,76.614571,74.981436,78.604751,78.764134
GPT-3.5-Turbo,openai,all-rounder,74.600258,76.187393,78.491526,78.543929
GPT-3.5-Turbo,openai,all-rounder,77.619797,76.140973,78.942986,78.812210
GPT-3.5-Turbo,openai,all-rounder,78.107468,76.377529,78.894607,78.980390
GPT-3.5-Turbo,openai,all-rounder,79.306702,75.230248,78.993209,79.060643
GPT-3.5-Turbo,openai,all-rounder,80.592468,78.097124,79.682061,79.868310
GPT-3.5-Turbo,openai,all-rounder,78.189430,76.627703,79.067442,78.943865
GPT-3.5-Turbo,openai,all-rounder,78.714645,76.036106,78.939830,79.163788
GPT-3.5-Turbo,openai,all-rounder,76.803635,74.345234,77.665573,78.008687
GPT-3.5-Turbo,openai,all-rounder,76.345291,76.210041,78.559365,78.568104
GPT-3.5-Turbo,openai,all-rounder,76.110458,75.834782,78.869606,78.680268
GPT-3.5-Turbo,openai,all-rounder,76.060783,75.677803,78.551971,78.453565
GPT-3.5-Turbo,openai,all-rounder,81.840485,78.546321,80.309573,80.166859
GPT-3.5-Turbo,openai,all-rounder,77.027481,75.247563,78.941014,79.083942
GPT-3.5-Turbo,openai,all-rounder,78.809769,75.872545,79.466573,79.403634
GPT-3.5-Turbo,openai,all-rounder,73.222366,74.408489,77.592666,77.874049
GPT-3.5-Turbo,openai,all-rounder,77.664307,75.759911,79.265657,79.164322
GPT-3.5-Turbo,openai,all-rounder,79.331589,76.591816,79.989892,80.130338
GPT-3.5-Turbo,openai,all-rounder,73.886414,74.369620,77.568657,77.865368
GPT-3.5-Turbo,openai,all-rounder,73.736588,74.023269,77.920059,78.102074
GPT-3.5-Turbo,openai,all-rounder,75.420555,74.769117,77.234644,77.598164
GPT-3.5-Turbo,openai,all-rounder,76.318169,76.394428,77.837073,78.175752
GPT-3.5-Turbo,openai,all-rounder,76.728485,74.502061,78.571166,78.476924
GPT-3.5-Turbo,openai,all-rounder,74.079010,74.481749,78.347410,78.487493
GPT-3.5-Turbo,openai,all-rounder,74.259537,75.392262,78.421795,78.194489
GPT-3.5-Turbo,openai,all-rounder,74.341034,75.747279,77.868827,77.933408
GPT-3.5-Turbo,openai,all-rounder,78.181526,76.835893,79.711352,79.672518
GPT-3.5-Turbo,openai,all-rounder,75.873444,75.583856,77.702525,77.406686
GPT-3.5-Turbo,openai,all-rounder,80.415138,76.851575,80.077006,80.185584
GPT-3.5-Turbo,openai,all-rounder,75.519341,74.612351,77.240054,77.407565
GPT-3.5-Turbo,openai,all-rounder,73.808098,75.960304,77.881287,77.794348
GPT-3.5-Turbo,openai,all-rounder,78.164070,74.987409,79.128539,79.227749
GPT-3.5-Turbo,openai,all-rounder,76.812813,75.565425,78.685783,78.797872
GPT-3.5-Turbo,openai,all-rounder,75.852470,74.612101,78.472380,78.488485
GPT-3.5-Turbo,openai,all-rounder,75.689949,76.177986,78.610826,78.726976
GPT-3.5-Turbo,openai,all-rounder,79.538307,76.312476,79.832435,79.891928
GPT-3.5-Turbo,openai,all-rounder,76.825569,74.790100,78.742565,78.666239
GPT-3.5-Turbo,openai,all-rounder,75.953438,76.303761,78.027359,78.052928
GPT-3.5-Turbo,openai,all-rounder,79.898849,76.936047,79.827307,79.642239
GPT-3.5-Turbo,openai,all-rounder,77.446381,74.482209,77.728332,77.899999
GPT-3.5-Turbo,openai,all-rounder,75.783524,74.897618,78.093046,78.332004
GPT-3.5-Turbo,openai,all-rounder,77.584251,76.217167,78.189789,78.231485
GPT-3.5-Turbo,openai,all-rounder,78.884193,75.316347,79.387903,79.488845
GPT-3.5-Turbo,openai,all-rounder,74.941589,76.347053,77.936127,77.853263
GPT-3.5-Turbo,openai,all-rounder,78.199577,75.738409,79.516652,79.505202
GPT-3.5-Turbo,openai,all-rounder,75.946999,75.828842,78.078467,78.169079
GPT-3.5-Turbo,openai,all-rounder,73.682198,76.412548,78.293769,78.156229
GPT-3.5-Turbo,openai,all-rounder,74.810013,75.448569,78.323282,78.290128
GPT-3.5-Turbo,openai,all-rounder,76.022324,74.582570,78.023087,78.479102
GPT-3.5-Turbo,openai,all-rounder,76.065208,76.181036,78.618972,78.433508
GPT-3.5-Turbo,openai,all-rounder,73.292984,74.277894,77.637321,77.519065
GPT-3.5-Turbo,openai,all-rounder,76.307068,75.738189,78.714536,78.721161
GPT-3.5-Turbo,openai,all-rounder,77.951065,75.617241,78.538351,78.558208
GPT-3.5-Turbo,openai,all-rounder,78.951904,76.218109,78.320853,78.311381
GPT-3.5-Turbo,openai,all-rounder,72.406189,74.828028,77.452217,77.604245
GPT-3.5-Turbo,openai,all-rounder,76.868347,75.223079,79.822832,79.631569
GPT-3.5-Turbo,openai,all-rounder,76.568062,74.891254,78.389133,78.917362
GPT-3.5-Turbo,openai,all-rounder,80.981117,78.105165,79.863594,79.781797
GPT-3.5-Turbo,openai,all-rounder,76.353882,74.905175,78.635981,78.531293
GPT-3.5-Turbo,openai,all-rounder,74.391731,74.769254,78.304825,77.912112
GPT-3.5-Turbo,openai,all-rounder,76.489052,77.262327,79.202123,79.235564
GPT-3.5-Turbo,openai,all-rounder,78.845421,77.053571,78.920490,78.813432
GPT-3.5-Turbo,openai,all-rounder,78.068108,74.925404,78.927793,79.200889
GPT-3.5-Turbo,openai,all-rounder,74.662605,74.292355,77.147052,77.218520
GPT-3.5-Turbo,openai,all-rounder,75.212776,76.863773,77.776464,77.377793
GPT-3.5-Turbo,openai,all-rounder,74.144783,75.507955,78.140141,78.191858
GPT-3.5-Turbo,openai,all-rounder,75.697945,75.420258,77.308218,77.187064
GPT-3.5-Turbo,openai,all-rounder,79.791466,76.555218,79.956256,80.093545
GPT-3.5-Turbo,openai,all-rounder,79.884773,77.317708,79.328766,79.350971
GPT-3.5-Turbo,openai,all-rounder,79.827065,75.547802,79.833493,79.946182
GPT-3.5-Turbo,openai,all-rounder,78.661362,75.936441,79.691634,79.612074
GPT-3.5-Turbo,openai,all-rounder,74.382660,74.255278,77.876545,77.861539
GPT-3.5-Turbo,openai,all-rounder,75.783524,76.306510,78.604877,78.332004
GPT-3.5-Turbo,openai,all-rounder,74.915726,75.636347,78.119376,78.286299
GPT-3.5-Turbo,openai,all-rounder,73.439186,75.585984,77.647982,77.606380
GPT-3.5-Turbo,openai,all-rounder,75.874535,76.570059,78.303299,78.341014
GPT-3.5-Turbo,openai,all-rounder,77.099312,76.294540,78.156640,78.240849
GPT-3.5-Turbo,openai,all-rounder,73.594627,75.820609,77.712738,78.001483
GPT-3.5-Turbo,openai,all-rounder,76.328468,75.497797,77.693698,77.786184
GPT-3.5-Turbo,openai,all-rounder,74.929947,76.637954,78.527533,78.282607
GPT-3.5-Turbo,openai,all-rounder,78.739807,76.055663,78.767980,79.139064
GPT-3.5-Turbo,openai,all-rounder,80.172493,77.164120,79.579134,79.681730
GPT-3.5-Turbo,openai,all-rounder,74.929955,76.058186,78.430778,78.282607
GPT-3.5-Turbo,openai,all-rounder,74.080582,74.858408,78.140470,78.225080
GPT-3.5-Turbo,openai,all-rounder,75.593689,75.179620,78.720329,78.848402
GPT-3.5-Turbo,openai,all-rounder,76.180389,73.978420,77.499168,77.944144
GPT-3.5-Turbo,openai,all-rounder,75.931290,76.057387,79.002340,79.246304
GPT-3.5-Turbo,openai,all-rounder,76.180389,73.766863,77.945090,77.944144
GPT-3.5-Turbo,openai,all-rounder,73.693954,74.953520,77.319978,77.145474
GPT-3.5-Turbo,openai,all-rounder,78.172684,77.756388,78.668391,78.573660
GPT-3.5-Turbo,openai,all-rounder,78.192627,75.934006,79.042999,78.868270
GPT-3.5-Turbo,openai,all-rounder,76.911072,76.208921,79.254329,79.368719
GPT-3.5-Turbo,openai,all-rounder,77.045319,76.427760,79.789171,79.669892
GPT-3.5-Turbo,openai,all-rounder,76.111153,75.730181,78.055647,78.332281
GPT-3.5-Turbo,openai,all-rounder,77.447769,75.910278,77.959524,77.831397
GPT-3.5-Turbo,openai,all-rounder,78.700012,77.217730,79.574702,79.671872
GPT-3.5-Turbo,openai,all-rounder,74.844650,74.701588,77.892850,77.857846
GPT-3.5-Turbo,openai,all-rounder,73.041000,75.028793,77.459896,77.364533
GPT-3.5-Turbo,openai,all-rounder,76.779747,75.361836,77.352468,77.588694
GPT-3.5-Turbo,openai,all-rounder,79.319969,76.352417,78.771169,78.878381
GPT-3.5-Turbo,openai,all-rounder,76.790100,75.655356,79.565268,79.626475
GPT-3.5-Turbo,openai,all-rounder,79.807106,76.613933,78.919651,79.090594
GPT-3.5-Turbo,openai,all-rounder,73.837730,75.040895,78.029140,77.635609
GPT-3.5-Turbo,openai,all-rounder,73.241875,75.716092,77.645862,77.407408
GPT-3.5-Turbo,openai,all-rounder,76.357742,74.994022,78.347639,78.272920
GPT-3.5-Turbo,openai,all-rounder,78.070305,74.748416,79.058332,78.963268
GPT-3.5-Turbo,openai,all-rounder,76.859886,76.030363,78.656515,78.802370
GPT-3.5-Turbo,openai,all-rounder,75.239792,74.330386,78.544343,78.485725
GPT-3.5-Turbo,openai,all-rounder,75.587967,74.389633,77.816992,77.674769
GPT-3.5-Turbo,openai,all-rounder,76.329872,75.668965,78.613453,78.475475
GPT-3.5-Turbo,openai,all-rounder,80.658760,78.506635,80.461898,80.507802
GPT-3.5-Turbo,openai,all-rounder,73.956917,74.757672,77.098634,77.572229
